current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-03-11 09:03:45,345.00,0.48,2AF85W345,350.00,0.14,2AF85W350,335.00,6.24,3AF85W335,327.50,3.22,3AF85W327,8.719999999999999,332.83
2025-03-11 09:07:28,340.00,1.12,2AF85W340,350.00,0.14,2AF85W350,335.00,5.82,3AF85W335,327.50,2.44,3AF85W327,8.280000000000001,332.22
2025-03-11 09:11:12,342.50,0.67,2AF85W342,345.00,0.38,2AF85W345,335.00,5.2,3AF85W335,327.50,2.23,3AF85W327,8.31,332.14
2025-03-11 09:14:56,342.50,0.61,2AF85W342,345.00,0.36,2AF85W345,335.00,6.0,3AF85W335,327.50,2.23,3AF85W327,8.31,332.28
2025-03-11 09:18:39,345.00,0.39,2AF85W345,350.00,0.12,2AF85W350,327.50,2.23,3AF85W327,317.50,0.87,3AF85W317,8.3,332.8
2025-03-11 09:22:23,345.00,0.36,2AF85W345,350.00,0.12,2AF85W350,327.50,2.23,3AF85W327,317.50,0.72,3AF85W317,8.3,332.26
2025-03-11 09:26:07,345.00,0.34,2AF85W345,350.00,0.12,2AF85W350,327.50,2.23,3AF85W327,317.50,0.8,3AF85W317,8.3,332.36
2025-03-11 09:29:51,345.00,0.36,2AF85W345,350.00,0.12,2AF85W350,327.50,2.38,3AF85W327,317.50,0.78,3AF85W317,8.3,332.21
2025-03-11 09:33:34,345.00,0.35,2AF85W345,350.00,0.12,2AF85W350,327.50,2.38,3AF85W327,317.50,0.82,3AF85W317,8.3,332.6
2025-03-11 09:37:18,345.00,0.39,2AF85W345,350.00,0.11,2AF85W350,327.50,2.38,3AF85W327,317.50,0.74,3AF85W317,8.3,332.32
2025-03-11 09:41:02,345.00,0.39,2AF85W345,350.00,0.11,2AF85W350,327.50,2.38,3AF85W327,317.50,0.73,3AF85W317,8.3,332.53
2025-03-11 09:44:45,345.00,0.34,2AF85W345,350.00,0.11,2AF85W350,327.50,2.41,3AF85W327,317.50,0.7,3AF85W317,8.3,332.44
2025-03-11 09:48:29,342.50,0.58,2AF85W342,350.00,0.1,2AF85W350,327.50,2.41,3AF85W327,317.50,0.78,3AF85W317,8.09,332.32
2025-03-11 09:52:13,345.00,0.28,2AF85W345,350.00,0.1,2AF85W350,327.50,2.41,3AF85W327,317.50,0.79,3AF85W317,7.74,331.63
2025-03-11 09:55:57,345.00,0.27,2AF85W345,350.00,0.09,2AF85W350,327.50,2.94,3AF85W327,317.50,0.9,3AF85W317,8.5,331.1
2025-03-11 09:59:40,340.00,0.88,2AF85W340,350.00,0.09,2AF85W350,327.50,2.94,3AF85W327,317.50,0.93,3AF85W317,7.76,331.45
2025-03-11 10:03:24,340.00,0.84,2AF85W340,350.00,0.09,2AF85W350,327.50,2.85,3AF85W327,317.50,0.81,3AF85W317,7.76,331.49
2025-03-11 10:07:07,350.00,0.08,2AF85W350,352.50,0.06,2AF85W352,327.50,2.85,3AF85W327,317.50,0.81,3AF85W317,8.35,331.0
2025-03-11 10:10:51,350.00,0.08,2AF85W350,352.50,0.05,2AF85W352,327.50,2.85,3AF85W327,317.50,0.81,3AF85W317,8.2,330.95
2025-03-11 10:14:34,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,3.06,3AF85W327,317.50,0.81,3AF85W317,8.2,330.72
2025-03-11 10:18:18,350.00,0.08,2AF85W350,352.50,0.05,2AF85W352,327.50,3.05,3AF85W327,317.50,0.81,3AF85W317,8.68,330.31
2025-03-11 10:22:02,350.00,0.08,2AF85W350,352.50,0.05,2AF85W352,327.50,3.25,3AF85W327,317.50,0.81,3AF85W317,8.67,330.56
2025-03-11 10:25:45,350.00,0.08,2AF85W350,352.50,0.05,2AF85W352,327.50,3.25,3AF85W327,317.50,0.81,3AF85W317,8.75,331.13
2025-03-11 10:29:29,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,3.25,3AF85W327,317.50,0.81,3AF85W317,7.630000000000001,331.59
2025-03-11 10:33:12,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,2.89,3AF85W327,317.50,0.81,3AF85W317,7.7,331.65
2025-03-11 10:36:56,350.00,0.09,2AF85W350,352.50,0.05,2AF85W352,327.50,2.87,3AF85W327,317.50,0.81,3AF85W317,7.620000000000001,331.53
2025-03-11 10:40:40,350.00,0.09,2AF85W350,352.50,0.05,2AF85W352,327.50,2.78,3AF85W327,317.50,0.88,3AF85W317,8.23,331.65
2025-03-11 10:44:24,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,2.78,3AF85W327,317.50,0.88,3AF85W317,8.19,332.03
2025-03-11 10:48:07,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,2.71,3AF85W327,317.50,0.88,3AF85W317,8.129999999999999,331.81
2025-03-11 10:51:51,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,2.71,3AF85W327,317.50,0.88,3AF85W317,8.09,331.97
2025-03-11 10:55:35,350.00,0.09,2AF85W350,352.50,0.06,2AF85W352,327.50,2.75,3AF85W327,317.50,0.81,3AF85W317,8.22,331.79
2025-03-11 10:59:18,350.00,0.09,2AF85W350,352.50,0.05,2AF85W352,327.50,2.66,3AF85W327,317.50,0.85,3AF85W317,7.98,331.59
2025-03-11 11:03:02,350.00,0.09,2AF85W350,352.50,0.05,2AF85W352,327.50,2.66,3AF85W327,317.50,0.85,3AF85W317,7.98,331.62
2025-03-11 11:06:46,350.00,0.09,2AF85W350,352.50,0.05,2AF85W352,327.50,2.66,3AF85W327,317.50,0.83,3AF85W317,8.19,331.66
2025-03-11 11:10:29,350.00,0.09,2AF85W350,352.50,0.05,2AF85W352,327.50,2.66,3AF85W327,317.50,0.8,3AF85W317,8.15,332.3
2025-03-11 11:14:13,350.00,0.1,2AF85W350,352.50,0.06,2AF85W352,327.50,2.43,3AF85W327,317.50,0.8,3AF85W317,8.18,332.64
2025-03-11 11:17:57,350.00,0.11,2AF85W350,352.50,0.07,2AF85W352,327.50,2.37,3AF85W327,317.50,0.7,3AF85W317,8.5,333.26
2025-03-11 11:21:41,350.00,0.14,2AF85W350,352.50,0.07,2AF85W352,327.50,2.18,3AF85W327,317.50,0.7,3AF85W317,8.28,334.03
2025-03-11 11:25:24,350.00,0.14,2AF85W350,352.50,0.08,2AF85W352,327.50,2.03,3AF85W327,317.50,0.59,3AF85W317,8.32,333.88
2025-03-11 11:29:07,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,2.06,3AF85W327,317.50,0.59,3AF85W317,8.5,333.65
2025-03-11 11:32:51,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,2.05,3AF85W327,317.50,0.61,3AF85W317,7.92,333.63
2025-03-11 11:36:35,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,2.08,3AF85W327,317.50,0.61,3AF85W317,7.949999999999999,333.57
2025-03-11 11:40:18,350.00,0.13,2AF85W350,352.50,0.07,2AF85W352,327.50,2.08,3AF85W327,317.50,0.61,3AF85W317,8.28,333.9
2025-03-11 11:44:02,350.00,0.13,2AF85W350,352.50,0.07,2AF85W352,327.50,2.08,3AF85W327,317.50,0.57,3AF85W317,8.28,333.87
2025-03-11 11:47:46,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,2.05,3AF85W327,317.50,0.57,3AF85W317,7.89,333.64
2025-03-11 11:51:30,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,2.07,3AF85W327,317.50,0.57,3AF85W317,8.28,333.76
2025-03-11 11:55:13,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,2.0,3AF85W327,317.50,0.57,3AF85W317,8.18,333.72
2025-03-11 11:58:57,350.00,0.12,2AF85W350,352.50,0.07,2AF85W352,327.50,1.96,3AF85W327,317.50,0.57,3AF85W317,8.28,333.95
2025-03-11 12:02:41,350.00,0.15,2AF85W350,352.50,0.07,2AF85W352,327.50,1.96,3AF85W327,317.50,0.57,3AF85W317,8.59,334.08
2025-03-11 12:06:24,350.00,0.15,2AF85W350,352.50,0.08,2AF85W352,327.50,1.91,3AF85W327,317.50,0.55,3AF85W317,8.649999999999999,334.55
2025-03-11 12:10:08,350.00,0.18,2AF85W350,352.50,0.08,2AF85W352,327.50,1.84,3AF85W327,317.50,0.55,3AF85W317,8.83,334.92
2025-03-11 12:13:51,350.00,0.18,2AF85W350,352.50,0.1,2AF85W352,327.50,1.75,3AF85W327,317.50,0.55,3AF85W317,8.83,334.97
2025-03-11 12:17:35,350.00,0.18,2AF85W350,352.50,0.11,2AF85W352,327.50,1.78,3AF85W327,317.50,0.45,3AF85W317,8.83,334.79
2025-03-11 12:21:18,350.00,0.2,2AF85W350,352.50,0.12,2AF85W352,327.50,1.78,3AF85W327,317.50,0.52,3AF85W317,8.83,335.09
2025-03-11 12:25:02,350.00,0.2,2AF85W350,352.50,0.12,2AF85W352,327.50,1.73,3AF85W327,317.50,0.52,3AF85W317,8.17,335.06
2025-03-11 12:28:45,350.00,0.21,2AF85W350,352.50,0.12,2AF85W352,327.50,1.73,3AF85W327,317.50,0.52,3AF85W317,8.25,334.92
2025-03-11 12:32:29,350.00,0.21,2AF85W350,352.50,0.11,2AF85W352,327.50,1.73,3AF85W327,317.50,0.52,3AF85W317,8.25,334.77
2025-03-11 12:36:13,350.00,0.2,2AF85W350,352.50,0.11,2AF85W352,327.50,1.73,3AF85W327,317.50,0.51,3AF85W317,8.280000000000001,335.01
2025-03-11 12:39:56,350.00,0.2,2AF85W350,352.50,0.11,2AF85W352,327.50,1.71,3AF85W327,317.50,0.5,3AF85W317,8.23,334.84
2025-03-11 12:43:40,350.00,0.18,2AF85W350,352.50,0.11,2AF85W352,327.50,1.88,3AF85W327,317.50,0.53,3AF85W317,8.4,334.85
2025-03-11 12:47:25,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.83,3AF85W327,317.50,0.53,3AF85W317,8.4,334.75
2025-03-11 12:51:09,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.83,3AF85W327,317.50,0.53,3AF85W317,8.4,334.57
2025-03-11 12:54:53,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.83,3AF85W327,317.50,0.53,3AF85W317,8.4,334.87
2025-03-11 12:58:37,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.84,3AF85W327,317.50,0.53,3AF85W317,8.25,334.89
2025-03-11 13:02:21,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.79,3AF85W327,317.50,0.53,3AF85W317,8.16,334.8
2025-03-11 13:06:05,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.82,3AF85W327,317.50,0.53,3AF85W317,8.01,334.6
2025-03-11 13:09:49,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.85,3AF85W327,317.50,0.53,3AF85W317,8.01,334.75
2025-03-11 13:13:34,350.00,0.18,2AF85W350,352.50,0.13,2AF85W352,327.50,1.85,3AF85W327,317.50,0.53,3AF85W317,8.01,334.82
2025-03-11 13:17:18,350.00,0.2,2AF85W350,352.50,0.13,2AF85W352,327.50,1.77,3AF85W327,317.50,0.51,3AF85W317,8.07,335.32
2025-03-11 13:21:01,350.00,0.23,2AF85W350,352.50,0.13,2AF85W352,327.50,1.64,3AF85W327,317.50,0.51,3AF85W317,8.07,335.39
2025-03-11 13:24:45,350.00,0.25,2AF85W350,352.50,0.14,2AF85W352,327.50,1.64,3AF85W327,317.50,0.51,3AF85W317,8.07,335.75
2025-03-11 13:28:28,350.00,0.27,2AF85W350,352.50,0.14,2AF85W352,327.50,1.55,3AF85W327,317.50,0.51,3AF85W317,8.43,335.97
2025-03-11 13:32:12,350.00,0.26,2AF85W350,352.50,0.17,2AF85W352,327.50,1.54,3AF85W327,317.50,0.51,3AF85W317,8.43,335.78
2025-03-11 13:35:56,350.00,0.26,2AF85W350,352.50,0.17,2AF85W352,327.50,1.54,3AF85W327,317.50,0.51,3AF85W317,8.39,336.0
2025-03-11 13:39:39,350.00,0.28,2AF85W350,352.50,0.16,2AF85W352,327.50,1.51,3AF85W327,317.50,0.42,3AF85W317,8.39,336.11
2025-03-11 13:43:23,350.00,0.28,2AF85W350,352.50,0.16,2AF85W352,327.50,1.51,3AF85W327,317.50,0.42,3AF85W317,8.18,336.06
2025-03-11 13:47:07,350.00,0.24,2AF85W350,352.50,0.14,2AF85W352,327.50,1.51,3AF85W327,317.50,0.42,3AF85W317,7.949999999999999,335.78
2025-03-11 13:50:52,350.00,0.24,2AF85W350,352.50,0.14,2AF85W352,327.50,1.51,3AF85W327,317.50,0.42,3AF85W317,8.14,335.83
2025-03-11 13:54:36,350.00,0.22,2AF85W350,352.50,0.14,2AF85W352,327.50,1.51,3AF85W327,317.50,0.42,3AF85W317,7.92,335.51
2025-03-11 13:58:19,350.00,0.21,2AF85W350,352.50,0.14,2AF85W352,327.50,1.51,3AF85W327,317.50,0.47,3AF85W317,8.059999999999999,335.68
2025-03-11 14:02:03,350.00,0.21,2AF85W350,352.50,0.14,2AF85W352,327.50,1.59,3AF85W327,317.50,0.45,3AF85W317,8.1,335.61
2025-03-11 14:05:47,350.00,0.21,2AF85W350,352.50,0.14,2AF85W352,327.50,1.59,3AF85W327,317.50,0.45,3AF85W317,8.149999999999999,335.45
2025-03-11 14:09:32,350.00,0.21,2AF85W350,352.50,0.14,2AF85W352,327.50,1.59,3AF85W327,317.50,0.45,3AF85W317,8.149999999999999,334.93
2025-03-11 14:13:16,350.00,0.19,2AF85W350,352.50,0.11,2AF85W352,327.50,1.59,3AF85W327,325.00,1.27,3AF85W325,8.149999999999999,334.86
2025-03-11 14:17:00,350.00,0.2,2AF85W350,352.50,0.13,2AF85W352,327.50,1.59,3AF85W327,325.00,1.27,3AF85W325,8.149999999999999,335.41
2025-03-11 14:20:44,350.00,0.2,2AF85W350,352.50,0.13,2AF85W352,327.50,1.59,3AF85W327,317.50,0.47,3AF85W317,8.149999999999999,335.15
2025-03-11 14:24:27,350.00,0.2,2AF85W350,352.50,0.13,2AF85W352,327.50,1.59,3AF85W327,317.50,0.47,3AF85W317,8.149999999999999,335.37
2025-03-11 14:28:11,350.00,0.2,2AF85W350,352.50,0.13,2AF85W352,327.50,1.59,3AF85W327,317.50,0.47,3AF85W317,8.149999999999999,335.28
2025-03-11 14:31:54,350.00,0.2,2AF85W350,352.50,0.13,2AF85W352,327.50,1.59,3AF85W327,317.50,0.47,3AF85W317,8.149999999999999,335.42
2025-03-11 14:35:38,350.00,0.2,2AF85W350,352.50,0.12,2AF85W352,327.50,1.59,3AF85W327,317.50,0.47,3AF85W317,8.06,335.57
2025-03-11 14:39:21,350.00,0.22,2AF85W350,352.50,0.14,2AF85W352,327.50,1.61,3AF85W327,317.50,0.44,3AF85W317,7.93,335.48
2025-03-11 14:43:05,350.00,0.22,2AF85W350,352.50,0.11,2AF85W352,327.50,1.61,3AF85W327,317.50,0.44,3AF85W317,8.09,335.15
