current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-01-24 09:03:51,335.00,1.25,209DGW335,337.50,0.27,209DGW337,332.50,0.13,309DGW332,330.00,0.03,309DGW330,1.91,335.72
2025-01-24 09:07:41,335.00,1.25,209DGW335,337.50,0.27,209DGW337,332.50,0.15,309DGW332,330.00,0.03,309DGW330,1.9100000000000001,336.05
2025-01-24 09:11:31,335.00,1.45,209DGW335,337.50,0.29,209DGW337,332.50,0.08,309DGW332,330.00,0.02,309DGW330,1.78,336.02
2025-01-24 09:15:21,335.00,1.66,209DGW335,337.50,0.35,209DGW337,335.00,0.37,309DGW335,332.50,0.05,309DGW332,1.75,336.79
2025-01-24 09:19:11,335.00,2.36,209DGW335,337.50,0.64,209DGW337,335.00,0.24,309DGW335,332.50,0.02,309DGW332,1.56,337.37
2025-01-24 09:23:01,335.00,2.14,209DGW335,337.50,0.5,209DGW337,335.00,0.17,309DGW335,332.50,0.03,309DGW332,1.5899999999999999,337.14
2025-01-24 09:26:51,335.00,2.29,209DGW335,337.50,0.6,209DGW337,335.00,0.19,309DGW335,332.50,0.03,309DGW332,1.54,337.0
2025-01-24 09:30:41,335.00,2.04,209DGW335,337.50,0.45,209DGW337,335.00,0.15,309DGW335,332.50,0.03,309DGW332,1.58,336.76
2025-01-24 09:34:31,335.00,2.55,209DGW335,337.50,0.66,209DGW337,335.00,0.14,309DGW335,332.50,0.03,309DGW332,1.3900000000000001,337.53
2025-01-24 09:38:21,335.00,2.62,209DGW335,337.50,0.71,209DGW337,335.00,0.1,309DGW335,332.50,0.02,309DGW332,1.52,337.8
2025-01-24 09:42:11,335.00,2.97,209DGW335,337.50,0.93,209DGW337,335.00,0.06,309DGW335,332.50,0.01,309DGW332,1.48,338.01
2025-01-24 09:46:01,335.00,3.14,209DGW335,337.50,1.05,209DGW337,335.00,0.05,309DGW335,332.50,0.01,309DGW332,1.46,337.83
2025-01-24 09:49:50,335.00,2.94,209DGW335,337.50,0.91,209DGW337,335.00,0.06,309DGW335,332.50,0.02,309DGW332,1.46,337.65
2025-01-24 09:53:40,335.00,2.95,209DGW335,337.50,0.88,209DGW337,335.00,0.06,309DGW335,332.50,0.02,309DGW332,1.44,337.73
2025-01-24 09:57:30,335.00,2.87,209DGW335,337.50,0.84,209DGW337,335.00,0.05,309DGW335,332.50,0.02,309DGW332,1.32,337.64
2025-01-24 10:01:20,335.00,2.69,209DGW335,337.50,0.72,209DGW337,335.00,0.06,309DGW335,332.50,0.02,309DGW332,1.3199999999999998,337.39
2025-01-24 10:05:10,335.00,2.57,209DGW335,337.50,0.64,209DGW337,335.00,0.07,309DGW335,332.50,0.02,309DGW332,1.32,337.51
2025-01-24 10:09:00,335.00,2.66,209DGW335,337.50,0.68,209DGW337,335.00,0.07,309DGW335,332.50,0.02,309DGW332,1.31,337.42
2025-01-24 10:12:50,335.00,2.39,209DGW335,337.50,0.54,209DGW337,335.00,0.09,309DGW335,332.50,0.02,309DGW332,1.2999999999999998,337.33
2025-01-24 10:16:40,335.00,2.68,209DGW335,337.50,0.69,209DGW337,335.00,0.08,309DGW335,332.50,0.02,309DGW332,1.3399999999999999,337.32
2025-01-24 10:20:30,335.00,2.53,209DGW335,337.50,0.63,209DGW337,335.00,0.07,309DGW335,332.50,0.02,309DGW332,1.26,337.39
2025-01-24 10:24:20,335.00,2.45,209DGW335,337.50,0.57,209DGW337,335.00,0.07,309DGW335,332.50,0.02,309DGW332,1.28,337.27
2025-01-24 10:28:10,335.00,2.5,209DGW335,337.50,0.61,209DGW337,335.00,0.07,309DGW335,332.50,0.02,309DGW332,1.26,337.3
