current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-03-04 09:04:23,340.00,0.02,2AF83W340,342.50,0.01,2AF83W342,337.50,5.28,3AF83W337,330.00,0.64,3AF83W330,2.75,332.12
2025-03-04 09:08:44,342.50,0.01,2AF83W342,340.00,0.01,2AF83W340,330.00,0.3,3AF83W330,325.00,0.03,3AF83W325,2.51,333.33
2025-03-04 09:13:05,340.00,0.02,2AF83W340,342.50,0.01,2AF83W342,330.00,0.2,3AF83W330,325.00,0.02,3AF83W325,2.36,333.79
2025-03-04 09:17:27,340.00,0.03,2AF83W340,342.50,0.01,2AF83W342,330.00,0.12,3AF83W330,325.00,0.02,3AF83W325,2.09,334.56
2025-03-04 09:21:57,340.00,0.07,2AF83W340,342.50,0.01,2AF83W342,330.00,0.06,3AF83W330,327.50,0.03,3AF83W327,2.27,335.6
2025-03-04 09:26:18,340.00,0.08,2AF83W340,342.50,0.01,2AF83W342,330.00,0.04,3AF83W330,327.50,0.02,3AF83W327,2.18,336.16
2025-03-04 09:30:39,340.00,0.08,2AF83W340,342.50,0.01,2AF83W342,330.00,0.04,3AF83W330,307.50,0.01,3AF83W307,2.11,336.14
2025-03-04 09:35:00,337.50,0.29,2AF83W337,340.00,0.06,2AF83W340,332.50,0.11,3AF83W332,330.00,0.04,3AF83W330,2.3,336.28
2025-03-04 09:39:22,337.50,0.37,2AF83W337,340.00,0.04,2AF83W340,332.50,0.17,3AF83W332,330.00,0.04,3AF83W330,1.88,335.56
2025-03-04 09:43:43,337.50,0.25,2AF83W337,340.00,0.03,2AF83W340,332.50,0.13,3AF83W332,330.00,0.04,3AF83W330,1.98,336.12
2025-03-04 09:48:05,337.50,0.43,2AF83W337,340.00,0.08,2AF83W340,332.50,0.14,3AF83W332,330.00,0.03,3AF83W330,1.9700000000000002,336.16
2025-03-04 09:52:26,337.50,0.25,2AF83W337,340.00,0.06,2AF83W340,332.50,0.12,3AF83W332,330.00,0.03,3AF83W330,1.86,335.97
2025-03-04 09:56:48,337.50,0.29,2AF83W337,340.00,0.05,2AF83W340,332.50,0.1,3AF83W332,330.00,0.02,3AF83W330,1.86,336.17
2025-03-04 10:01:09,337.50,0.29,2AF83W337,340.00,0.03,2AF83W340,332.50,0.13,3AF83W332,330.00,0.03,3AF83W330,1.75,335.84
2025-03-04 10:05:31,337.50,0.16,2AF83W337,340.00,0.02,2AF83W340,332.50,0.23,3AF83W332,330.00,0.04,3AF83W330,1.75,334.99
2025-03-04 10:09:53,337.50,0.13,2AF83W337,340.00,0.02,2AF83W340,332.50,0.26,3AF83W332,330.00,0.06,3AF83W330,1.7799999999999998,334.68
2025-03-04 10:14:14,337.50,0.09,2AF83W337,340.00,0.02,2AF83W340,332.50,0.18,3AF83W332,330.00,0.04,3AF83W330,1.63,335.09
2025-03-04 10:18:36,337.50,0.11,2AF83W337,340.00,0.02,2AF83W340,332.50,0.17,3AF83W332,330.00,0.04,3AF83W330,1.6,335.11
2025-03-04 10:22:57,337.50,0.09,2AF83W337,340.00,0.02,2AF83W340,332.50,0.14,3AF83W332,330.00,0.03,3AF83W330,1.54,335.18
2025-03-04 10:27:19,337.50,0.1,2AF83W337,340.00,0.02,2AF83W340,332.50,0.16,3AF83W332,330.00,0.04,3AF83W330,1.71,334.63
2025-03-04 10:31:40,337.50,0.06,2AF83W337,340.00,0.01,2AF83W340,332.50,0.29,3AF83W332,330.00,0.09,3AF83W330,1.9100000000000001,333.9
2025-03-04 10:36:02,337.50,0.05,2AF83W337,340.00,0.01,2AF83W340,332.50,0.51,3AF83W332,330.00,0.11,3AF83W330,2.03,333.91
2025-03-04 10:40:23,337.50,0.04,2AF83W337,340.00,0.01,2AF83W340,332.50,0.52,3AF83W332,330.00,0.12,3AF83W330,1.89,333.51
2025-03-04 10:44:45,335.00,0.3,2AF83W335,337.50,0.04,2AF83W337,332.50,0.37,3AF83W332,330.00,0.08,3AF83W330,1.98,333.71
2025-03-04 10:49:06,335.00,0.32,2AF83W335,337.50,0.04,2AF83W337,332.50,0.29,3AF83W332,330.00,0.05,3AF83W330,1.69,334.21
2025-03-04 10:53:28,335.00,0.41,2AF83W335,337.50,0.05,2AF83W337,332.50,0.23,3AF83W332,330.00,0.04,3AF83W330,1.5999999999999999,334.47
2025-03-04 10:57:49,335.00,0.47,2AF83W335,337.50,0.06,2AF83W337,332.50,0.22,3AF83W332,330.00,0.04,3AF83W330,1.5999999999999999,334.54
2025-03-04 11:02:10,335.00,0.43,2AF83W335,337.50,0.06,2AF83W337,332.50,0.31,3AF83W332,330.00,0.08,3AF83W330,1.93,333.9
2025-03-04 11:06:32,335.00,0.29,2AF83W335,337.50,0.04,2AF83W337,332.50,0.38,3AF83W332,330.00,0.09,3AF83W330,1.96,333.81
2025-03-04 11:10:53,335.00,0.26,2AF83W335,337.50,0.04,2AF83W337,332.50,0.34,3AF83W332,330.00,0.07,3AF83W330,1.87,334.03
2025-03-04 11:15:15,335.00,0.29,2AF83W335,337.50,0.05,2AF83W337,332.50,0.29,3AF83W332,330.00,0.05,3AF83W330,1.6600000000000001,334.05
2025-03-04 11:19:36,335.00,0.38,2AF83W335,337.50,0.05,2AF83W337,332.50,0.27,3AF83W332,330.00,0.06,3AF83W330,1.6900000000000002,334.13
2025-03-04 11:23:57,335.00,0.37,2AF83W335,337.50,0.04,2AF83W337,332.50,0.21,3AF83W332,330.00,0.04,3AF83W330,1.48,334.54
2025-03-04 11:28:18,335.00,0.42,2AF83W335,337.50,0.06,2AF83W337,332.50,0.16,3AF83W332,330.00,0.04,3AF83W330,1.42,334.68
2025-03-04 11:32:40,335.00,0.52,2AF83W335,337.50,0.06,2AF83W337,332.50,0.11,3AF83W332,330.00,0.03,3AF83W330,1.35,334.91
2025-03-04 11:37:02,335.00,0.67,2AF83W335,337.50,0.08,2AF83W337,332.50,0.08,3AF83W332,330.00,0.02,3AF83W330,1.3599999999999999,334.98
2025-03-04 11:41:23,337.50,0.07,2AF83W337,340.00,0.01,2AF83W340,332.50,0.11,3AF83W332,330.00,0.03,3AF83W330,1.33,334.85
2025-03-04 11:45:45,337.50,0.08,2AF83W337,340.00,0.02,2AF83W340,332.50,0.1,3AF83W332,330.00,0.02,3AF83W330,1.3199999999999998,334.86
2025-03-04 11:50:06,337.50,0.07,2AF83W337,340.00,0.02,2AF83W340,332.50,0.1,3AF83W332,330.00,0.03,3AF83W330,1.2999999999999998,335.02
2025-03-04 11:54:28,337.50,0.06,2AF83W337,340.00,0.01,2AF83W340,332.50,0.09,3AF83W332,327.50,0.02,3AF83W327,1.27,334.89
2025-03-04 11:58:49,337.50,0.05,2AF83W337,340.00,0.01,2AF83W340,332.50,0.1,3AF83W332,330.00,0.03,3AF83W330,1.23,334.98
2025-03-04 12:03:12,337.50,0.04,2AF83W337,340.00,0.01,2AF83W340,332.50,0.13,3AF83W332,330.00,0.03,3AF83W330,1.33,334.63
2025-03-04 12:07:33,335.00,0.31,2AF83W335,337.50,0.03,2AF83W337,332.50,0.15,3AF83W332,330.00,0.03,3AF83W330,1.3900000000000001,334.44
2025-03-04 12:11:55,335.00,0.29,2AF83W335,337.50,0.03,2AF83W337,332.50,0.15,3AF83W332,330.00,0.03,3AF83W330,1.4000000000000001,334.37
2025-03-04 12:16:16,335.00,0.3,2AF83W335,337.50,0.03,2AF83W337,332.50,0.17,3AF83W332,330.00,0.03,3AF83W330,1.39,334.33
2025-03-04 12:20:38,335.00,0.25,2AF83W335,337.50,0.03,2AF83W337,332.50,0.11,3AF83W332,330.00,0.03,3AF83W330,1.26,334.64
2025-03-04 12:24:59,335.00,0.26,2AF83W335,337.50,0.03,2AF83W337,332.50,0.12,3AF83W332,330.00,0.03,3AF83W330,1.38,334.23
2025-03-04 12:29:20,335.00,0.29,2AF83W335,337.50,0.02,2AF83W337,332.50,0.14,3AF83W332,330.00,0.03,3AF83W330,1.31,334.23
2025-03-04 12:33:42,335.00,0.24,2AF83W335,337.50,0.02,2AF83W337,332.50,0.13,3AF83W332,330.00,0.02,3AF83W330,1.4,334.3
2025-03-04 12:38:03,335.00,0.2,2AF83W335,337.50,0.02,2AF83W337,332.50,0.28,3AF83W332,330.00,0.07,3AF83W330,1.66,333.94
2025-03-04 12:42:24,335.00,0.14,2AF83W335,340.00,0.01,2AF83W340,332.50,0.35,3AF83W332,330.00,0.07,3AF83W330,1.56,333.54
2025-03-04 12:46:46,335.00,0.14,2AF83W335,340.00,0.01,2AF83W340,332.50,0.25,3AF83W332,330.00,0.04,3AF83W330,1.59,333.67
2025-03-04 12:51:06,335.00,0.15,2AF83W335,337.50,0.02,2AF83W337,332.50,0.21,3AF83W332,330.00,0.04,3AF83W330,1.5799999999999998,333.87
2025-03-04 12:55:27,335.00,0.17,2AF83W335,337.50,0.02,2AF83W337,332.50,0.16,3AF83W332,330.00,0.03,3AF83W330,1.41,333.94
2025-03-04 12:59:48,335.00,0.22,2AF83W335,337.50,0.02,2AF83W337,332.50,0.17,3AF83W332,330.00,0.03,3AF83W330,1.52,333.96
2025-03-04 13:04:08,335.00,0.17,2AF83W335,337.50,0.03,2AF83W337,332.50,0.26,3AF83W332,330.00,0.05,3AF83W330,1.46,333.66
2025-03-04 13:08:29,335.00,0.12,2AF83W335,337.50,0.02,2AF83W337,332.50,0.23,3AF83W332,330.00,0.03,3AF83W330,1.6800000000000002,333.84
2025-03-04 13:12:49,335.00,0.15,2AF83W335,337.50,0.02,2AF83W337,332.50,0.14,3AF83W332,330.00,0.03,3AF83W330,1.3699999999999999,334.05
2025-03-04 13:17:10,335.00,0.21,2AF83W335,337.50,0.02,2AF83W337,332.50,0.14,3AF83W332,330.00,0.03,3AF83W330,1.34,334.19
2025-03-04 13:21:31,335.00,0.23,2AF83W335,337.50,0.02,2AF83W337,332.50,0.11,3AF83W332,330.00,0.02,3AF83W330,1.25,334.24
2025-03-04 13:25:52,335.00,0.22,2AF83W335,337.50,0.02,2AF83W337,332.50,0.1,3AF83W332,330.00,0.02,3AF83W330,1.2,334.45
2025-03-04 13:30:12,335.00,0.25,2AF83W335,337.50,0.03,2AF83W337,332.50,0.1,3AF83W332,327.50,0.01,3AF83W327,1.1400000000000001,334.43
2025-03-04 13:34:33,335.00,0.27,2AF83W335,337.50,0.03,2AF83W337,332.50,0.1,3AF83W332,330.00,0.02,3AF83W330,1.1,334.62
