current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-07 09:04:10,337.50,1.03,2AF80W337,340.00,0.38,2AF80W340,327.50,0.19,3AF80W327,315.00,0.02,3AF80W315,3.71,335.77
2025-02-07 09:08:19,337.50,0.78,2AF80W337,340.00,0.28,2AF80W340,327.50,0.14,3AF80W327,315.00,0.02,3AF80W315,3.56,335.13
2025-02-07 09:12:28,337.50,1.02,2AF80W337,340.00,0.37,2AF80W340,330.00,0.4,3AF80W330,327.50,0.18,3AF80W327,3.6100000000000003,335.95
2025-02-07 09:16:37,337.50,0.98,2AF80W337,340.00,0.36,2AF80W340,330.00,0.27,3AF80W330,327.50,0.12,3AF80W327,3.5999999999999996,336.04
2025-02-07 09:20:46,337.50,0.83,2AF80W337,340.00,0.29,2AF80W340,330.00,0.31,3AF80W330,327.50,0.13,3AF80W327,3.51,335.57
2025-02-07 09:24:55,337.50,0.71,2AF80W337,340.00,0.23,2AF80W340,330.00,0.32,3AF80W330,327.50,0.13,3AF80W327,3.55,335.1
2025-02-07 09:29:04,337.50,0.76,2AF80W337,340.00,0.26,2AF80W340,330.00,0.37,3AF80W330,327.50,0.15,3AF80W327,3.51,335.07
2025-02-07 09:33:13,337.50,0.79,2AF80W337,340.00,0.27,2AF80W340,330.00,0.36,3AF80W330,327.50,0.14,3AF80W327,3.54,335.46
2025-02-07 09:37:22,337.50,0.82,2AF80W337,340.00,0.28,2AF80W340,330.00,0.31,3AF80W330,327.50,0.13,3AF80W327,3.49,335.66
2025-02-07 09:41:30,337.50,0.73,2AF80W337,340.00,0.24,2AF80W340,330.00,0.32,3AF80W330,327.50,0.12,3AF80W327,3.44,335.26
2025-02-07 09:45:39,337.50,0.78,2AF80W337,340.00,0.25,2AF80W340,330.00,0.34,3AF80W330,327.50,0.13,3AF80W327,3.43,335.59
2025-02-07 09:49:48,337.50,0.8,2AF80W337,340.00,0.26,2AF80W340,330.00,0.28,3AF80W330,327.50,0.1,3AF80W327,3.41,335.48
2025-02-07 09:53:57,337.50,0.77,2AF80W337,340.00,0.25,2AF80W340,330.00,0.28,3AF80W330,327.50,0.11,3AF80W327,3.38,335.31
2025-02-07 09:58:06,337.50,0.84,2AF80W337,340.00,0.28,2AF80W340,330.00,0.27,3AF80W330,327.50,0.1,3AF80W327,3.42,335.73
2025-02-07 10:02:14,337.50,0.8,2AF80W337,340.00,0.25,2AF80W340,330.00,0.26,3AF80W330,327.50,0.1,3AF80W327,3.37,335.66
2025-02-07 10:06:23,337.50,0.77,2AF80W337,340.00,0.24,2AF80W340,330.00,0.26,3AF80W330,327.50,0.1,3AF80W327,3.37,335.54
2025-02-07 10:10:32,337.50,0.69,2AF80W337,340.00,0.22,2AF80W340,330.00,0.29,3AF80W330,327.50,0.1,3AF80W327,3.34,335.55
2025-02-07 10:14:41,337.50,0.72,2AF80W337,340.00,0.23,2AF80W340,330.00,0.29,3AF80W330,327.50,0.11,3AF80W327,3.34,335.19
2025-02-07 10:18:50,337.50,0.61,2AF80W337,340.00,0.17,2AF80W340,330.00,0.33,3AF80W330,327.50,0.12,3AF80W327,3.34,334.86
2025-02-07 10:22:58,337.50,0.64,2AF80W337,340.00,0.19,2AF80W340,330.00,0.35,3AF80W330,327.50,0.12,3AF80W327,3.33,334.97
2025-02-07 10:27:07,337.50,0.58,2AF80W337,340.00,0.16,2AF80W340,330.00,0.33,3AF80W330,327.50,0.12,3AF80W327,3.39,335.03
2025-02-07 10:31:16,337.50,0.61,2AF80W337,340.00,0.19,2AF80W340,330.00,0.36,3AF80W330,327.50,0.13,3AF80W327,3.35,335.24
2025-02-07 10:35:25,337.50,0.62,2AF80W337,340.00,0.19,2AF80W340,330.00,0.33,3AF80W330,327.50,0.12,3AF80W327,3.4000000000000004,335.05
2025-02-07 10:39:34,337.50,0.7,2AF80W337,340.00,0.21,2AF80W340,330.00,0.31,3AF80W330,327.50,0.12,3AF80W327,3.37,335.35
2025-02-07 10:43:43,337.50,0.72,2AF80W337,340.00,0.22,2AF80W340,330.00,0.29,3AF80W330,327.50,0.11,3AF80W327,3.3600000000000003,335.63
2025-02-07 10:47:52,337.50,0.8,2AF80W337,340.00,0.25,2AF80W340,332.50,0.65,3AF80W332,330.00,0.27,3AF80W330,3.38,335.88
2025-02-07 10:52:01,337.50,0.79,2AF80W337,340.00,0.25,2AF80W340,332.50,0.6,3AF80W332,330.00,0.22,3AF80W330,3.37,335.83
2025-02-07 10:56:10,337.50,0.8,2AF80W337,340.00,0.25,2AF80W340,332.50,0.64,3AF80W332,330.00,0.25,3AF80W330,3.41,335.84
2025-02-07 11:00:18,337.50,0.76,2AF80W337,340.00,0.24,2AF80W340,332.50,0.65,3AF80W332,330.00,0.25,3AF80W330,3.35,335.79
2025-02-07 11:04:27,337.50,0.75,2AF80W337,340.00,0.23,2AF80W340,332.50,0.64,3AF80W332,330.00,0.25,3AF80W330,3.35,335.72
2025-02-07 11:08:36,337.50,0.73,2AF80W337,340.00,0.23,2AF80W340,332.50,0.66,3AF80W332,330.00,0.26,3AF80W330,3.31,335.68
2025-02-07 11:12:45,337.50,0.7,2AF80W337,340.00,0.22,2AF80W340,332.50,0.69,3AF80W332,330.00,0.27,3AF80W330,3.3,335.58
2025-02-07 11:16:53,337.50,0.75,2AF80W337,340.00,0.23,2AF80W340,332.50,0.69,3AF80W332,330.00,0.26,3AF80W330,3.3200000000000003,335.74
2025-02-07 11:21:02,337.50,0.67,2AF80W337,340.00,0.2,2AF80W340,332.50,0.69,3AF80W332,330.00,0.26,3AF80W330,3.2800000000000002,335.25
2025-02-07 11:25:11,337.50,0.67,2AF80W337,340.00,0.2,2AF80W340,332.50,0.7,3AF80W332,330.00,0.27,3AF80W330,3.24,335.31
2025-02-07 11:29:20,337.50,0.65,2AF80W337,340.00,0.2,2AF80W340,332.50,0.71,3AF80W332,330.00,0.27,3AF80W330,3.25,335.49
2025-02-07 11:33:28,337.50,0.67,2AF80W337,340.00,0.2,2AF80W340,332.50,0.68,3AF80W332,330.00,0.27,3AF80W330,3.26,335.46
2025-02-07 11:37:37,337.50,0.76,2AF80W337,340.00,0.24,2AF80W340,332.50,0.64,3AF80W332,330.00,0.25,3AF80W330,3.29,335.64
2025-02-07 11:41:46,337.50,0.67,2AF80W337,340.00,0.2,2AF80W340,332.50,0.66,3AF80W332,330.00,0.24,3AF80W330,3.2800000000000002,335.38
2025-02-07 11:45:55,337.50,0.73,2AF80W337,340.00,0.23,2AF80W340,332.50,0.65,3AF80W332,330.00,0.24,3AF80W330,3.27,335.5
2025-02-07 11:50:04,337.50,0.63,2AF80W337,340.00,0.18,2AF80W340,332.50,0.68,3AF80W332,330.00,0.25,3AF80W330,3.2699999999999996,335.51
2025-02-07 11:54:13,337.50,0.65,2AF80W337,340.00,0.19,2AF80W340,332.50,0.72,3AF80W332,330.00,0.26,3AF80W330,3.25,335.43
2025-02-07 11:58:22,337.50,0.64,2AF80W337,340.00,0.19,2AF80W340,332.50,0.72,3AF80W332,330.00,0.27,3AF80W330,3.24,335.25
2025-02-07 12:02:31,337.50,0.64,2AF80W337,340.00,0.19,2AF80W340,332.50,0.72,3AF80W332,330.00,0.27,3AF80W330,3.24,335.07
2025-02-07 12:06:39,337.50,0.63,2AF80W337,340.00,0.18,2AF80W340,332.50,0.71,3AF80W332,330.00,0.27,3AF80W330,3.25,335.02
2025-02-07 12:10:48,337.50,0.64,2AF80W337,340.00,0.18,2AF80W340,332.50,0.71,3AF80W332,330.00,0.28,3AF80W330,3.23,335.15
2025-02-07 12:14:57,337.50,0.63,2AF80W337,340.00,0.19,2AF80W340,332.50,0.72,3AF80W332,330.00,0.27,3AF80W330,3.23,335.35
2025-02-07 12:19:06,337.50,0.52,2AF80W337,340.00,0.14,2AF80W340,332.50,0.74,3AF80W332,330.00,0.28,3AF80W330,3.28,334.84
2025-02-07 12:23:15,337.50,0.55,2AF80W337,340.00,0.15,2AF80W340,330.00,0.33,3AF80W330,327.50,0.12,3AF80W327,3.24,335.0
2025-02-07 12:27:24,337.50,0.53,2AF80W337,340.00,0.14,2AF80W340,330.00,0.31,3AF80W330,327.50,0.11,3AF80W327,3.29,335.04
2025-02-07 12:31:33,337.50,0.5,2AF80W337,340.00,0.13,2AF80W340,330.00,0.37,3AF80W330,327.50,0.13,3AF80W327,3.31,335.07
2025-02-07 12:35:42,337.50,0.48,2AF80W337,340.00,0.12,2AF80W340,330.00,0.39,3AF80W330,327.50,0.14,3AF80W327,3.43,334.48
2025-02-07 12:39:50,337.50,0.47,2AF80W337,340.00,0.12,2AF80W340,330.00,0.43,3AF80W330,327.50,0.16,3AF80W327,3.37,334.3
2025-02-07 12:43:59,337.50,0.45,2AF80W337,340.00,0.12,2AF80W340,330.00,0.43,3AF80W330,327.50,0.16,3AF80W327,3.42,334.46
