current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-13 09:03:46,337.50,2.87,2AF81W337,342.50,0.81,2AF81W342,337.50,1.88,3AF81W337,330.00,0.32,3AF81W330,4.52,338.25
2025-02-13 09:07:29,337.50,2.79,2AF81W337,342.50,0.67,2AF81W342,337.50,1.8,3AF81W337,330.00,0.31,3AF81W330,4.58,338.63
2025-02-13 09:11:13,337.50,2.99,2AF81W337,342.50,0.68,2AF81W342,337.50,1.62,3AF81W337,332.50,0.49,3AF81W332,4.45,338.98
2025-02-13 09:14:57,337.50,3.2,2AF81W337,342.50,0.75,2AF81W342,337.50,1.52,3AF81W337,332.50,0.45,3AF81W332,4.3100000000000005,339.33
2025-02-13 09:18:40,337.50,3.2,2AF81W337,342.50,0.85,2AF81W342,337.50,1.46,3AF81W337,332.50,0.47,3AF81W332,4.61,338.65
2025-02-13 09:22:23,337.50,2.94,2AF81W337,342.50,0.82,2AF81W342,337.50,1.52,3AF81W337,332.50,0.47,3AF81W332,4.4799999999999995,338.72
2025-02-13 09:26:07,337.50,2.8,2AF81W337,342.50,0.7,2AF81W342,337.50,1.65,3AF81W337,330.00,0.27,3AF81W330,4.51,338.39
2025-02-13 09:29:51,337.50,2.89,2AF81W337,342.50,0.69,2AF81W342,337.50,1.55,3AF81W337,330.00,0.24,3AF81W330,4.33,338.92
2025-02-13 09:33:34,337.50,2.89,2AF81W337,342.50,0.72,2AF81W342,337.50,1.55,3AF81W337,330.00,0.25,3AF81W330,4.2700000000000005,338.86
2025-02-13 09:37:18,337.50,2.89,2AF81W337,342.50,0.7,2AF81W342,337.50,1.66,3AF81W337,330.00,0.25,3AF81W330,4.48,338.66
2025-02-13 09:41:01,337.50,2.89,2AF81W337,342.50,0.78,2AF81W342,337.50,1.57,3AF81W337,330.00,0.23,3AF81W330,4.44,338.65
2025-02-13 09:44:45,337.50,2.7,2AF81W337,342.50,0.67,2AF81W342,337.50,1.71,3AF81W337,330.00,0.26,3AF81W330,4.39,338.74
2025-02-13 09:48:28,337.50,3.05,2AF81W337,342.50,0.75,2AF81W342,337.50,1.47,3AF81W337,330.00,0.22,3AF81W330,4.220000000000001,338.91
2025-02-13 09:52:12,337.50,3.05,2AF81W337,342.50,0.78,2AF81W342,337.50,1.51,3AF81W337,330.00,0.22,3AF81W330,4.56,338.6
2025-02-13 09:55:56,337.50,2.8,2AF81W337,342.50,0.72,2AF81W342,337.50,1.52,3AF81W337,330.00,0.23,3AF81W330,4.25,338.95
2025-02-13 09:59:39,337.50,2.8,2AF81W337,342.50,0.76,2AF81W342,337.50,1.47,3AF81W337,330.00,0.22,3AF81W330,4.33,339.0
2025-02-13 10:03:23,337.50,2.8,2AF81W337,342.50,0.74,2AF81W342,337.50,1.5,3AF81W337,330.00,0.22,3AF81W330,4.24,339.08
2025-02-13 10:07:07,337.50,3.0,2AF81W337,342.50,0.75,2AF81W342,337.50,1.43,3AF81W337,330.00,0.21,3AF81W330,4.25,339.0
2025-02-13 10:10:50,337.50,3.0,2AF81W337,342.50,0.76,2AF81W342,337.50,1.33,3AF81W337,330.00,0.19,3AF81W330,4.23,339.35
