current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-24 09:04:11,352.50,0.06,2AF82W352,355.00,0.01,2AF82W355,347.50,0.3,3AF82W347,345.00,0.07,3AF82W345,1.97,348.96
2025-02-24 09:08:20,352.50,0.07,2AF82W352,355.00,0.02,2AF82W355,347.50,0.43,3AF82W347,345.00,0.09,3AF82W345,2.11,349.09
2025-02-24 09:12:29,352.50,0.05,2AF82W352,355.00,0.01,2AF82W355,347.50,0.42,3AF82W347,345.00,0.09,3AF82W345,2.01,348.83
2025-02-24 09:16:38,352.50,0.04,2AF82W352,355.00,0.01,2AF82W355,347.50,0.38,3AF82W347,345.00,0.06,3AF82W345,1.75,349.18
2025-02-24 09:20:47,352.50,0.05,2AF82W352,355.00,0.01,2AF82W355,347.50,0.34,3AF82W347,345.00,0.06,3AF82W345,1.71,349.4
2025-02-24 09:24:56,352.50,0.06,2AF82W352,355.00,0.02,2AF82W355,347.50,0.2,3AF82W347,345.00,0.04,3AF82W345,1.69,349.56
2025-02-24 09:29:04,352.50,0.06,2AF82W352,355.00,0.02,2AF82W355,347.50,0.21,3AF82W347,345.00,0.04,3AF82W345,1.69,349.27
2025-02-24 09:33:13,352.50,0.05,2AF82W352,355.00,0.01,2AF82W355,347.50,0.21,3AF82W347,345.00,0.03,3AF82W345,1.75,349.32
2025-02-24 09:37:22,352.50,0.04,2AF82W352,355.00,0.01,2AF82W355,347.50,0.28,3AF82W347,345.00,0.04,3AF82W345,1.88,348.59
2025-02-24 09:41:31,350.00,0.28,2AF82W350,352.50,0.03,2AF82W352,347.50,0.43,3AF82W347,345.00,0.09,3AF82W345,1.71,348.16
2025-02-24 09:45:40,350.00,0.17,2AF82W350,352.50,0.02,2AF82W352,347.50,0.54,3AF82W347,345.00,0.08,3AF82W345,1.71,348.15
2025-02-24 09:49:48,350.00,0.18,2AF82W350,352.50,0.02,2AF82W352,347.50,0.46,3AF82W347,345.00,0.08,3AF82W345,1.61,348.07
2025-02-24 09:53:57,350.00,0.16,2AF82W350,352.50,0.02,2AF82W352,347.50,0.48,3AF82W347,345.00,0.07,3AF82W345,1.52,348.07
2025-02-24 09:58:06,350.00,0.12,2AF82W350,352.50,0.02,2AF82W352,347.50,0.61,3AF82W347,345.00,0.09,3AF82W345,1.43,347.81
2025-02-24 10:02:15,350.00,0.09,2AF82W350,352.50,0.02,2AF82W352,347.50,0.62,3AF82W347,345.00,0.09,3AF82W345,1.4100000000000001,347.54
2025-02-24 10:06:24,350.00,0.1,2AF82W350,352.50,0.02,2AF82W352,347.50,0.58,3AF82W347,345.00,0.08,3AF82W345,1.45,347.9
