current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-03-17 09:03:58,342.50,1.99,2AF85W342,345.00,0.8,2AF85W345,340.00,0.05,3AF85W340,337.50,0.02,3AF85W337,1.95,344.5
2025-03-17 09:07:55,342.50,2.2,2AF85W342,345.00,0.82,2AF85W345,340.00,0.04,3AF85W340,317.50,0.01,3AF85W317,1.85,345.61
2025-03-17 09:11:51,342.50,3.15,2AF85W342,345.00,1.17,2AF85W345,342.50,0.13,3AF85W342,340.00,0.03,3AF85W340,1.88,346.12
2025-03-17 09:15:47,342.50,3.55,2AF85W342,345.00,1.38,2AF85W345,342.50,0.09,3AF85W342,340.00,0.02,3AF85W340,1.74,345.72
2025-03-17 09:19:43,342.50,3.4,2AF85W342,345.00,1.35,2AF85W345,342.50,0.08,3AF85W342,340.00,0.01,3AF85W340,1.76,346.02
2025-03-17 09:23:39,342.50,3.4,2AF85W342,345.00,1.18,2AF85W345,342.50,0.09,3AF85W342,340.00,0.02,3AF85W340,1.74,345.66
2025-03-17 09:27:36,342.50,3.56,2AF85W342,345.00,1.59,2AF85W345,345.00,0.34,3AF85W345,342.50,0.06,3AF85W342,1.9300000000000002,346.15
2025-03-17 09:31:32,342.50,3.91,2AF85W342,345.00,1.73,2AF85W345,345.00,0.28,3AF85W345,342.50,0.04,3AF85W342,1.76,346.55
2025-03-17 09:35:28,342.50,4.2,2AF85W342,345.00,2.01,2AF85W345,345.00,0.21,3AF85W345,342.50,0.03,3AF85W342,1.73,347.1
2025-03-17 09:39:24,342.50,4.75,2AF85W342,345.00,2.27,2AF85W345,345.00,0.16,3AF85W345,342.50,0.03,3AF85W342,1.6400000000000001,346.87
2025-03-17 09:43:21,342.50,4.65,2AF85W342,345.00,2.31,2AF85W345,345.00,0.17,3AF85W345,342.50,0.03,3AF85W342,1.6099999999999999,346.89
2025-03-17 09:47:17,342.50,4.61,2AF85W342,345.00,2.39,2AF85W345,345.00,0.17,3AF85W345,342.50,0.03,3AF85W342,1.5699999999999998,347.03
2025-03-17 09:51:13,342.50,4.9,2AF85W342,345.00,2.48,2AF85W345,345.00,0.13,3AF85W345,342.50,0.02,3AF85W342,1.4700000000000002,346.97
2025-03-17 09:55:09,342.50,4.88,2AF85W342,345.00,2.47,2AF85W345,345.00,0.12,3AF85W345,342.50,0.02,3AF85W342,1.46,347.3
2025-03-17 09:59:06,345.00,2.67,2AF85W345,347.50,0.76,2AF85W347,345.00,0.1,3AF85W345,342.50,0.01,3AF85W342,1.41,347.1
2025-03-17 10:03:02,345.00,2.25,2AF85W345,347.50,0.51,2AF85W347,345.00,0.12,3AF85W345,342.50,0.02,3AF85W342,1.3900000000000001,347.39
2025-03-17 10:06:58,345.00,2.67,2AF85W345,347.50,0.74,2AF85W347,345.00,0.1,3AF85W345,342.50,0.01,3AF85W342,1.38,347.22
2025-03-17 10:10:54,345.00,2.63,2AF85W345,347.50,0.7,2AF85W347,345.00,0.1,3AF85W345,342.50,0.02,3AF85W342,1.34,347.41
2025-03-17 10:14:51,345.00,2.65,2AF85W345,347.50,0.7,2AF85W347,345.00,0.09,3AF85W345,342.50,0.02,3AF85W342,1.3599999999999999,347.59
2025-03-17 10:18:47,345.00,2.81,2AF85W345,347.50,0.8,2AF85W347,345.00,0.07,3AF85W345,342.50,0.01,3AF85W342,1.43,347.73
2025-03-17 10:22:44,345.00,2.89,2AF85W345,347.50,0.83,2AF85W347,345.00,0.08,3AF85W345,342.50,0.01,3AF85W342,1.31,347.51
2025-03-17 10:26:40,345.00,2.79,2AF85W345,347.50,0.77,2AF85W347,345.00,0.08,3AF85W345,342.50,0.01,3AF85W342,1.28,347.43
2025-03-17 10:30:36,345.00,2.84,2AF85W345,347.50,0.82,2AF85W347,345.00,0.07,3AF85W345,342.50,0.01,3AF85W342,1.25,347.38
2025-03-17 10:34:32,345.00,2.67,2AF85W345,347.50,0.68,2AF85W347,345.00,0.07,3AF85W345,342.50,0.01,3AF85W342,1.23,347.26
2025-03-17 10:38:29,345.00,2.63,2AF85W345,347.50,0.63,2AF85W347,345.00,0.08,3AF85W345,342.50,0.01,3AF85W342,1.23,347.36
2025-03-17 10:42:25,345.00,2.57,2AF85W345,347.50,0.61,2AF85W347,345.00,0.08,3AF85W345,342.50,0.01,3AF85W342,1.2200000000000002,347.34
2025-03-17 10:46:21,345.00,2.66,2AF85W345,347.50,0.66,2AF85W347,345.00,0.07,3AF85W345,342.50,0.01,3AF85W342,1.21,347.42
2025-03-17 10:50:18,345.00,2.78,2AF85W345,347.50,0.69,2AF85W347,345.00,0.07,3AF85W345,342.50,0.01,3AF85W342,1.1800000000000002,347.52
2025-03-17 10:54:14,345.00,2.76,2AF85W345,347.50,0.69,2AF85W347,345.00,0.07,3AF85W345,342.50,0.02,3AF85W342,1.15,347.29
2025-03-17 10:58:11,345.00,2.65,2AF85W345,347.50,0.61,2AF85W347,345.00,0.07,3AF85W345,342.50,0.01,3AF85W342,1.1400000000000001,347.13
2025-03-17 11:02:07,345.00,2.41,2AF85W345,347.50,0.48,2AF85W347,345.00,0.08,3AF85W345,342.50,0.02,3AF85W342,1.16,346.98
2025-03-17 11:06:03,345.00,2.25,2AF85W345,347.50,0.37,2AF85W347,345.00,0.11,3AF85W345,342.50,0.02,3AF85W342,1.16,346.95
2025-03-17 11:10:00,345.00,2.38,2AF85W345,347.50,0.47,2AF85W347,345.00,0.09,3AF85W345,342.50,0.02,3AF85W342,1.17,346.86
2025-03-17 11:13:56,345.00,2.23,2AF85W345,347.50,0.41,2AF85W347,345.00,0.09,3AF85W345,342.50,0.02,3AF85W342,1.1600000000000001,347.13
2025-03-17 11:17:52,345.00,2.42,2AF85W345,347.50,0.49,2AF85W347,345.00,0.09,3AF85W345,342.50,0.02,3AF85W342,1.15,347.04
2025-03-17 11:21:48,345.00,2.23,2AF85W345,347.50,0.4,2AF85W347,345.00,0.09,3AF85W345,342.50,0.02,3AF85W342,1.1600000000000001,346.99
2025-03-17 11:25:45,345.00,2.2,2AF85W345,347.50,0.37,2AF85W347,345.00,0.1,3AF85W345,342.50,0.02,3AF85W342,1.1,346.98
2025-03-17 11:29:41,345.00,2.24,2AF85W345,347.50,0.39,2AF85W347,345.00,0.08,3AF85W345,342.50,0.02,3AF85W342,1.08,347.05
2025-03-17 11:33:37,345.00,2.49,2AF85W345,347.50,0.5,2AF85W347,345.00,0.07,3AF85W345,342.50,0.02,3AF85W342,1.09,347.36
2025-03-17 11:37:33,345.00,2.55,2AF85W345,347.50,0.55,2AF85W347,345.00,0.06,3AF85W345,342.50,0.01,3AF85W342,1.1,347.36
2025-03-17 11:41:29,345.00,2.62,2AF85W345,347.50,0.58,2AF85W347,345.00,0.06,3AF85W345,342.50,0.02,3AF85W342,1.07,347.23
2025-03-17 11:45:25,345.00,2.61,2AF85W345,347.50,0.55,2AF85W347,345.00,0.06,3AF85W345,342.50,0.01,3AF85W342,1.04,347.2
