current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-01-28 09:03:51,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:07:41,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:11:31,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:15:21,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:19:11,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:23:01,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:26:51,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:30:40,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:34:30,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:38:20,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:42:10,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:46:00,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:49:50,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:53:40,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 09:57:30,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:01:20,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:05:10,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:09:00,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:12:50,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:16:39,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:20:30,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:24:20,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:28:09,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:31:59,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:35:49,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:39:39,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:43:37,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:47:27,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:51:17,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:55:07,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 10:58:57,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:02:47,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:06:37,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:10:27,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:14:17,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:18:07,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:21:56,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:25:47,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:29:37,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:33:26,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:37:16,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:41:06,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:44:56,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:48:46,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:52:36,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 11:56:26,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:00:16,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:04:06,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:07:56,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:11:46,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:15:36,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:19:25,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
2025-01-28 12:23:15,295.00,41.15,209DGW295,375.00,0.01,209DGW375,355.00,18.85,309DGW355,352.50,17.55,309DGW352,0.56,336.74
