current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-27 09:03:58,350.00,0.25,209DKW350,352.50,0.05,209DKW352,345.00,0.17,309DKW345,342.50,0.03,309DKW342,2.32,348.77
2025-02-27 09:07:54,350.00,0.34,209DKW350,352.50,0.06,209DKW352,345.00,0.09,309DKW345,342.50,0.02,309DKW342,1.8900000000000001,348.56
2025-02-27 09:11:50,350.00,0.22,209DKW350,352.50,0.05,209DKW352,345.00,0.09,309DKW345,342.50,0.02,309DKW342,1.8199999999999998,348.08
2025-02-27 09:15:47,350.00,0.16,209DKW350,352.50,0.03,209DKW352,345.00,0.18,309DKW345,342.50,0.03,309DKW342,1.75,347.43
2025-02-27 09:19:43,350.00,0.1,209DKW350,352.50,0.02,209DKW352,345.00,0.21,309DKW345,342.50,0.03,309DKW342,1.7000000000000002,347.31
2025-02-27 09:23:39,350.00,0.07,209DKW350,352.50,0.01,209DKW352,345.00,0.21,309DKW345,342.50,0.03,309DKW342,1.73,347.03
2025-02-27 09:27:36,350.00,0.1,209DKW350,352.50,0.02,209DKW352,345.00,0.23,309DKW345,342.50,0.03,309DKW342,1.71,347.19
2025-02-27 09:31:32,350.00,0.06,209DKW350,352.50,0.02,209DKW352,345.00,0.24,309DKW345,342.50,0.03,309DKW342,1.75,347.0
2025-02-27 09:35:28,350.00,0.11,209DKW350,352.50,0.02,209DKW352,345.00,0.17,309DKW345,342.50,0.02,309DKW342,1.6400000000000001,347.71
2025-02-27 09:39:25,350.00,0.08,209DKW350,352.50,0.01,209DKW352,345.00,0.18,309DKW345,342.50,0.02,309DKW342,1.61,347.26
2025-02-27 09:43:21,350.00,0.06,209DKW350,352.50,0.02,209DKW352,345.00,0.19,309DKW345,342.50,0.02,309DKW342,1.55,347.39
2025-02-27 09:47:17,350.00,0.08,209DKW350,352.50,0.02,209DKW352,345.00,0.13,309DKW345,342.50,0.01,309DKW342,1.44,347.67
2025-02-27 09:51:13,350.00,0.08,209DKW350,352.50,0.02,209DKW352,345.00,0.1,309DKW345,342.50,0.02,309DKW342,1.4300000000000002,347.71
2025-02-27 09:55:09,350.00,0.07,209DKW350,352.50,0.02,209DKW352,345.00,0.11,309DKW345,342.50,0.02,309DKW342,1.4500000000000002,347.41
2025-02-27 09:59:06,350.00,0.07,209DKW350,352.50,0.01,209DKW352,345.00,0.13,309DKW345,342.50,0.01,309DKW342,1.4,347.5
2025-02-27 10:03:02,350.00,0.06,209DKW350,352.50,0.02,209DKW352,345.00,0.13,309DKW345,342.50,0.02,309DKW342,1.46,347.29
2025-02-27 10:06:58,350.00,0.05,209DKW350,352.50,0.01,209DKW352,345.00,0.13,309DKW345,342.50,0.02,309DKW342,1.4900000000000002,347.13
2025-02-27 10:10:54,347.50,0.49,209DKW347,350.00,0.07,209DKW350,345.00,0.14,309DKW345,342.50,0.02,309DKW342,1.4,347.33
2025-02-27 10:14:50,347.50,0.46,209DKW347,350.00,0.06,209DKW350,345.00,0.11,309DKW345,342.50,0.02,309DKW342,1.29,347.48
2025-02-27 10:18:47,347.50,0.5,209DKW347,350.00,0.06,209DKW350,345.00,0.08,309DKW345,342.50,0.01,309DKW342,1.3,347.45
2025-02-27 10:22:43,347.50,0.53,209DKW347,350.00,0.06,209DKW350,345.00,0.06,309DKW345,342.50,0.01,309DKW342,1.2999999999999998,347.44
2025-02-27 10:26:39,347.50,0.48,209DKW347,350.00,0.06,209DKW350,345.00,0.08,309DKW345,342.50,0.02,309DKW342,1.26,347.8
2025-02-27 10:30:35,347.50,0.55,209DKW347,350.00,0.06,209DKW350,345.00,0.08,309DKW345,342.50,0.02,309DKW342,1.25,347.78
2025-02-27 10:34:31,347.50,0.51,209DKW347,350.00,0.05,209DKW350,345.00,0.07,309DKW345,342.50,0.02,309DKW342,1.2000000000000002,347.6
2025-02-27 10:38:28,347.50,0.34,209DKW347,350.00,0.05,209DKW350,345.00,0.07,309DKW345,342.50,0.01,309DKW342,1.35,347.19
