current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-01-20 09:03:51,337.50,0.64,2AF77W337,340.00,0.16,2AF77W340,332.50,0.14,3AF77W332,330.00,0.03,3AF77W330,1.9899999999999998,335.27
2025-01-20 09:07:41,337.50,0.28,2AF77W337,340.00,0.08,2AF77W340,332.50,0.18,3AF77W332,330.00,0.03,3AF77W330,2.0100000000000002,335.78
2025-01-20 09:11:31,337.50,0.23,2AF77W337,340.00,0.06,2AF77W340,332.50,0.19,3AF77W332,330.00,0.03,3AF77W330,1.8599999999999999,335.71
2025-01-20 09:15:21,337.50,0.31,2AF77W337,340.00,0.07,2AF77W340,332.50,0.09,3AF77W332,330.00,0.02,3AF77W330,1.9499999999999997,336.18
2025-01-20 09:19:11,337.50,0.28,2AF77W337,340.00,0.06,2AF77W340,332.50,0.09,3AF77W332,330.00,0.02,3AF77W330,1.84,335.88
2025-01-20 09:23:01,337.50,0.29,2AF77W337,340.00,0.06,2AF77W340,332.50,0.06,3AF77W332,330.00,0.02,3AF77W330,2.06,336.35
2025-01-20 09:26:51,337.50,0.31,2AF77W337,340.00,0.07,2AF77W340,335.00,0.41,3AF77W335,332.50,0.06,3AF77W332,1.75,336.14
2025-01-20 09:30:41,337.50,0.27,2AF77W337,340.00,0.06,2AF77W340,335.00,0.6,3AF77W335,332.50,0.08,3AF77W332,1.69,335.71
2025-01-20 09:34:31,337.50,0.21,2AF77W337,340.00,0.05,2AF77W340,335.00,0.5,3AF77W335,332.50,0.08,3AF77W332,1.69,335.9
2025-01-20 09:38:21,337.50,0.25,2AF77W337,340.00,0.06,2AF77W340,335.00,0.41,3AF77W335,332.50,0.06,3AF77W332,1.77,336.09
2025-01-20 09:42:11,337.50,0.25,2AF77W337,340.00,0.05,2AF77W340,335.00,0.43,3AF77W335,332.50,0.06,3AF77W332,1.6500000000000001,336.1
2025-01-20 09:46:01,337.50,0.19,2AF77W337,340.00,0.04,2AF77W340,335.00,0.5,3AF77W335,332.50,0.06,3AF77W332,1.59,335.73
2025-01-20 09:49:50,337.50,0.17,2AF77W337,340.00,0.04,2AF77W340,335.00,0.53,3AF77W335,332.50,0.07,3AF77W332,1.65,335.88
2025-01-20 09:53:40,337.50,0.19,2AF77W337,340.00,0.04,2AF77W340,335.00,0.5,3AF77W335,332.50,0.07,3AF77W332,1.58,335.68
2025-01-20 09:57:30,337.50,0.17,2AF77W337,340.00,0.04,2AF77W340,335.00,0.41,3AF77W335,332.50,0.05,3AF77W332,1.6099999999999999,335.82
2025-01-20 10:01:20,337.50,0.2,2AF77W337,340.00,0.04,2AF77W340,335.00,0.43,3AF77W335,332.50,0.05,3AF77W332,1.54,335.96
