current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-05 09:04:11,337.50,0.34,209DHW337,340.00,0.1,209DHW340,325.00,0.22,309DHW325,322.50,0.12,309DHW322,3.82,331.59
2025-02-05 09:08:20,332.50,1.46,209DHW332,337.50,0.22,209DHW337,325.00,0.32,309DHW325,322.50,0.16,309DHW322,3.71,331.87
2025-02-05 09:12:28,337.50,0.28,209DHW337,340.00,0.07,209DHW340,325.00,0.25,309DHW325,322.50,0.13,309DHW322,3.61,332.04
2025-02-05 09:16:37,337.50,0.23,209DHW337,340.00,0.06,209DHW340,325.00,0.24,309DHW325,322.50,0.12,309DHW322,3.5700000000000003,332.19
2025-02-05 09:20:46,337.50,0.24,209DHW337,340.00,0.07,209DHW340,325.00,0.21,309DHW325,322.50,0.11,309DHW322,3.58,332.35
2025-02-05 09:24:55,337.50,0.24,209DHW337,340.00,0.06,209DHW340,327.50,0.37,309DHW327,322.50,0.1,309DHW322,3.58,332.35
2025-02-05 09:29:04,337.50,0.21,209DHW337,340.00,0.05,209DHW340,327.50,0.46,309DHW327,322.50,0.12,309DHW322,3.56,332.23
2025-02-05 09:33:13,337.50,0.21,209DHW337,340.00,0.05,209DHW340,327.50,0.46,309DHW327,322.50,0.12,309DHW322,3.51,332.29
2025-02-05 09:37:22,337.50,0.23,209DHW337,340.00,0.05,209DHW340,327.50,0.41,309DHW327,325.00,0.2,309DHW325,3.5300000000000002,332.77
2025-02-05 09:41:31,337.50,0.3,209DHW337,340.00,0.07,209DHW340,327.50,0.34,309DHW327,325.00,0.17,309DHW325,3.54,332.92
2025-02-05 09:45:40,337.50,0.26,209DHW337,340.00,0.07,209DHW340,327.50,0.35,309DHW327,325.00,0.17,309DHW325,3.55,332.99
2025-02-05 09:49:49,337.50,0.25,209DHW337,340.00,0.06,209DHW340,327.50,0.35,309DHW327,325.00,0.17,309DHW325,3.51,332.91
2025-02-05 09:53:58,337.50,0.26,209DHW337,340.00,0.07,209DHW340,327.50,0.34,309DHW327,325.00,0.17,309DHW325,3.46,332.79
2025-02-05 09:58:06,337.50,0.22,209DHW337,340.00,0.05,209DHW340,327.50,0.37,309DHW327,325.00,0.18,309DHW325,3.45,332.64
2025-02-05 10:02:15,337.50,0.27,209DHW337,340.00,0.06,209DHW340,327.50,0.35,309DHW327,325.00,0.17,309DHW325,3.5,332.75
2025-02-05 10:06:24,337.50,0.27,209DHW337,340.00,0.06,209DHW340,327.50,0.33,309DHW327,325.00,0.17,309DHW325,3.6399999999999997,333.42
