current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-01-17 09:03:52,337.50,0.71,2AF77W337,340.00,0.24,2AF77W340,332.50,0.77,3AF77W332,330.00,0.33,3AF77W330,3.41,335.59
2025-01-17 09:07:43,337.50,0.7,2AF77W337,340.00,0.25,2AF77W340,330.00,0.28,3AF77W330,327.50,0.12,3AF77W327,3.3200000000000003,335.56
2025-01-17 09:11:33,337.50,0.7,2AF77W337,340.00,0.24,2AF77W340,332.50,0.71,3AF77W332,330.00,0.28,3AF77W330,3.2199999999999998,334.92
2025-01-17 09:15:23,337.50,0.48,2AF77W337,340.00,0.14,2AF77W340,330.00,0.34,3AF77W330,327.50,0.13,3AF77W327,3.2,334.88
2025-01-17 09:19:13,337.50,0.51,2AF77W337,340.00,0.16,2AF77W340,332.50,0.87,3AF77W332,330.00,0.34,3AF77W330,3.1799999999999997,334.89
2025-01-17 09:23:03,337.50,0.5,2AF77W337,340.00,0.15,2AF77W340,332.50,0.91,3AF77W332,330.00,0.36,3AF77W330,3.25,334.63
2025-01-17 09:26:53,337.50,0.46,2AF77W337,340.00,0.14,2AF77W340,332.50,0.89,3AF77W332,330.00,0.35,3AF77W330,3.17,334.61
2025-01-17 09:30:43,337.50,0.44,2AF77W337,340.00,0.13,2AF77W340,332.50,0.93,3AF77W332,330.00,0.37,3AF77W330,3.21,334.45
2025-01-17 09:34:33,337.50,0.44,2AF77W337,340.00,0.13,2AF77W340,332.50,0.99,3AF77W332,330.00,0.38,3AF77W330,3.1799999999999997,334.37
2025-01-17 09:38:23,337.50,0.4,2AF77W337,340.00,0.12,2AF77W340,332.50,0.95,3AF77W332,330.00,0.37,3AF77W330,3.16,334.41
2025-01-17 09:42:13,337.50,0.36,2AF77W337,340.00,0.11,2AF77W340,332.50,0.98,3AF77W332,330.00,0.38,3AF77W330,3.19,334.37
2025-01-17 09:46:03,337.50,0.33,2AF77W337,340.00,0.1,2AF77W340,332.50,0.95,3AF77W332,330.00,0.37,3AF77W330,3.11,334.31
2025-01-17 09:49:53,337.50,0.39,2AF77W337,340.00,0.11,2AF77W340,332.50,0.85,3AF77W332,330.00,0.33,3AF77W330,3.09,334.71
2025-01-17 09:53:43,337.50,0.42,2AF77W337,340.00,0.12,2AF77W340,332.50,0.9,3AF77W332,330.00,0.35,3AF77W330,3.09,334.55
2025-01-17 09:57:33,337.50,0.4,2AF77W337,340.00,0.11,2AF77W340,332.50,0.91,3AF77W332,330.00,0.35,3AF77W330,3.1100000000000003,334.23
2025-01-17 10:01:22,337.50,0.35,2AF77W337,340.00,0.09,2AF77W340,332.50,0.92,3AF77W332,330.00,0.36,3AF77W330,3.09,334.55
2025-01-17 10:05:13,337.50,0.42,2AF77W337,340.00,0.12,2AF77W340,332.50,0.81,3AF77W332,330.00,0.31,3AF77W330,3.02,335.03
2025-01-17 10:09:03,337.50,0.42,2AF77W337,340.00,0.12,2AF77W340,332.50,0.84,3AF77W332,330.00,0.32,3AF77W330,3.05,334.54
2025-01-17 10:12:53,337.50,0.4,2AF77W337,340.00,0.12,2AF77W340,332.50,0.75,3AF77W332,330.00,0.29,3AF77W330,3.05,334.68
2025-01-17 10:16:43,337.50,0.4,2AF77W337,340.00,0.11,2AF77W340,332.50,0.84,3AF77W332,330.00,0.32,3AF77W330,3.0700000000000003,334.62
2025-01-17 10:20:33,337.50,0.43,2AF77W337,340.00,0.12,2AF77W340,332.50,0.79,3AF77W332,330.00,0.3,3AF77W330,3.08,334.77
2025-01-17 10:24:23,337.50,0.36,2AF77W337,340.00,0.1,2AF77W340,332.50,0.92,3AF77W332,330.00,0.36,3AF77W330,3.04,334.33
2025-01-17 10:28:13,337.50,0.39,2AF77W337,340.00,0.11,2AF77W340,332.50,0.89,3AF77W332,330.00,0.35,3AF77W330,3.05,334.45
2025-01-17 10:32:03,337.50,0.34,2AF77W337,340.00,0.1,2AF77W340,332.50,0.9,3AF77W332,330.00,0.35,3AF77W330,3.09,334.28
2025-01-17 10:35:53,337.50,0.28,2AF77W337,340.00,0.08,2AF77W340,332.50,1.05,3AF77W332,330.00,0.42,3AF77W330,3.22,334.01
2025-01-17 10:39:43,337.50,0.22,2AF77W337,340.00,0.06,2AF77W340,330.00,0.44,3AF77W330,327.50,0.17,3AF77W327,3.2800000000000002,333.86
2025-01-17 10:43:34,335.00,0.77,2AF77W335,337.50,0.23,2AF77W337,330.00,0.46,3AF77W330,327.50,0.17,3AF77W327,3.11,333.6
2025-01-17 10:47:24,335.00,0.83,2AF77W335,337.50,0.23,2AF77W337,330.00,0.45,3AF77W330,327.50,0.16,3AF77W327,3.14,334.04
2025-01-17 10:51:14,337.50,0.25,2AF77W337,340.00,0.06,2AF77W340,330.00,0.39,3AF77W330,327.50,0.14,3AF77W327,3.12,334.01
2025-01-17 10:55:04,337.50,0.25,2AF77W337,340.00,0.07,2AF77W340,332.50,1.02,3AF77W332,330.00,0.4,3AF77W330,3.15,334.02
2025-01-17 10:58:54,337.50,0.26,2AF77W337,340.00,0.07,2AF77W340,332.50,1.0,3AF77W332,330.00,0.39,3AF77W330,3.06,334.14
2025-01-17 11:02:44,337.50,0.26,2AF77W337,340.00,0.06,2AF77W340,332.50,1.01,3AF77W332,330.00,0.39,3AF77W330,3.12,333.77
2025-01-17 11:06:34,337.50,0.24,2AF77W337,340.00,0.06,2AF77W340,332.50,0.94,3AF77W332,330.00,0.36,3AF77W330,3.0,334.18
2025-01-17 11:10:24,337.50,0.32,2AF77W337,340.00,0.08,2AF77W340,332.50,0.85,3AF77W332,330.00,0.33,3AF77W330,3.01,334.4
2025-01-17 11:14:16,337.50,0.32,2AF77W337,340.00,0.08,2AF77W340,332.50,0.88,3AF77W332,330.00,0.34,3AF77W330,2.9699999999999998,334.35
2025-01-17 11:18:06,337.50,0.31,2AF77W337,340.00,0.08,2AF77W340,332.50,0.83,3AF77W332,330.00,0.32,3AF77W330,2.9699999999999998,334.4
2025-01-17 11:21:56,337.50,0.31,2AF77W337,340.00,0.07,2AF77W340,332.50,0.86,3AF77W332,330.00,0.33,3AF77W330,2.96,334.48
