current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-18 09:03:58,347.50,0.98,209DJW347,350.00,0.36,209DJW350,337.50,0.16,309DJW337,335.00,0.08,309DJW335,3.6799999999999997,345.94
2025-02-18 09:07:54,347.50,1.08,209DJW347,350.00,0.4,209DJW350,337.50,0.11,309DJW337,335.00,0.06,309DJW335,3.5,346.62
2025-02-18 09:11:50,347.50,1.05,209DJW347,350.00,0.4,209DJW350,340.00,0.24,309DJW340,337.50,0.1,309DJW337,3.61,345.77
2025-02-18 09:15:47,347.50,0.99,209DJW347,350.00,0.37,209DJW350,340.00,0.25,309DJW340,337.50,0.09,309DJW337,3.47,345.56
2025-02-18 09:19:43,347.50,0.94,209DJW347,350.00,0.34,209DJW350,340.00,0.25,309DJW340,337.50,0.1,309DJW337,3.5199999999999996,345.8
2025-02-18 09:23:39,347.50,0.94,209DJW347,350.00,0.34,209DJW350,340.00,0.25,309DJW340,337.50,0.1,309DJW337,3.5,345.74
2025-02-18 09:27:35,347.50,0.88,209DJW347,350.00,0.31,209DJW350,340.00,0.26,309DJW340,337.50,0.1,309DJW337,3.44,345.13
2025-02-18 09:31:31,347.50,0.79,209DJW347,350.00,0.27,209DJW350,340.00,0.27,309DJW340,337.50,0.11,309DJW337,3.3899999999999997,345.28
2025-02-18 09:35:27,347.50,0.85,209DJW347,350.00,0.3,209DJW350,342.50,0.62,309DJW342,340.00,0.25,309DJW340,3.4299999999999997,345.86
2025-02-18 09:39:24,347.50,0.97,209DJW347,350.00,0.34,209DJW350,342.50,0.57,309DJW342,340.00,0.22,309DJW340,3.38,345.42
2025-02-18 09:43:20,347.50,0.82,209DJW347,350.00,0.28,209DJW350,342.50,0.61,309DJW342,340.00,0.25,309DJW340,3.36,345.43
2025-02-18 09:47:16,347.50,0.84,209DJW347,350.00,0.28,209DJW350,342.50,0.58,309DJW342,340.00,0.23,309DJW340,3.3,345.46
2025-02-18 09:51:12,347.50,0.8,209DJW347,350.00,0.27,209DJW350,342.50,0.57,309DJW342,340.00,0.23,309DJW340,3.26,345.43
2025-02-18 09:55:08,347.50,0.74,209DJW347,350.00,0.24,209DJW350,342.50,0.67,309DJW342,340.00,0.26,309DJW340,3.26,345.23
2025-02-18 09:59:05,347.50,0.65,209DJW347,350.00,0.2,209DJW350,342.50,0.73,309DJW342,340.00,0.29,309DJW340,3.2199999999999998,344.97
