current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-03-20 09:04:04,355.00,0.42,209DMW355,357.50,0.08,209DMW357,350.00,0.1,309DMW350,347.50,0.02,309DMW347,2.09,354.03
2025-03-20 09:08:07,355.00,0.43,209DMW355,357.50,0.06,209DMW357,350.00,0.08,309DMW350,347.50,0.02,309DMW347,1.79,352.88
2025-03-20 09:12:10,355.00,0.19,209DMW355,357.50,0.03,209DMW357,350.00,0.07,309DMW350,347.50,0.02,309DMW347,1.6600000000000001,352.24
2025-03-20 09:16:13,355.00,0.14,209DMW355,357.50,0.03,209DMW357,350.00,0.17,309DMW350,347.50,0.03,309DMW347,1.64,352.34
2025-03-20 09:20:15,355.00,0.07,209DMW355,360.00,0.01,209DMW360,350.00,0.15,309DMW350,347.50,0.02,309DMW347,1.58,352.1
2025-03-20 09:24:18,355.00,0.09,209DMW355,357.50,0.02,209DMW357,350.00,0.16,309DMW350,347.50,0.02,309DMW347,1.58,351.93
2025-03-20 09:28:21,355.00,0.05,209DMW355,360.00,0.01,209DMW360,350.00,0.16,309DMW350,347.50,0.02,309DMW347,1.6099999999999999,351.42
2025-03-20 09:32:24,355.00,0.08,209DMW355,357.50,0.02,209DMW357,350.00,0.15,309DMW350,347.50,0.02,309DMW347,1.4300000000000002,352.7
2025-03-20 09:36:27,355.00,0.14,209DMW355,357.50,0.02,209DMW357,350.00,0.07,309DMW350,322.50,0.01,309DMW322,1.4700000000000002,353.19
2025-03-20 09:40:29,355.00,0.11,209DMW355,357.50,0.02,209DMW357,350.00,0.07,309DMW350,322.50,0.01,309DMW322,1.52,352.91
2025-03-20 09:44:32,355.00,0.15,209DMW355,357.50,0.03,209DMW357,350.00,0.07,309DMW350,347.50,0.02,309DMW347,1.46,353.06
