current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-03-05 09:04:17,337.50,2.27,209DLW337,340.00,1.2,209DLW340,327.50,0.21,309DLW327,325.00,0.1,309DLW325,4.34,338.15
2025-03-05 09:08:32,337.50,2.45,209DLW337,340.00,1.31,209DLW340,327.50,0.13,309DLW327,325.00,0.07,309DLW325,4.16,338.2
2025-03-05 09:12:47,337.50,2.46,209DLW337,340.00,1.25,209DLW340,332.50,0.45,309DLW332,327.50,0.1,309DLW327,4.1,338.34
2025-03-05 09:17:02,337.50,1.89,209DLW337,340.00,0.91,209DLW340,335.00,0.91,309DLW335,332.50,0.45,309DLW332,4.04,337.51
2025-03-05 09:21:17,337.50,1.63,209DLW337,340.00,0.75,209DLW340,330.00,0.26,309DLW330,327.50,0.13,309DLW327,4.0600000000000005,336.86
2025-03-05 09:25:32,337.50,1.44,209DLW337,340.00,0.65,209DLW340,330.00,0.34,309DLW330,327.50,0.16,309DLW327,4.17,336.52
2025-03-05 09:29:47,337.50,1.4,209DLW337,340.00,0.63,209DLW340,335.00,1.53,309DLW335,327.50,0.17,309DLW327,4.22,336.51
2025-03-05 09:34:02,337.50,1.48,209DLW337,340.00,0.66,209DLW340,330.00,0.38,309DLW330,327.50,0.18,309DLW327,4.14,336.63
2025-03-05 09:38:19,337.50,1.09,209DLW337,340.00,0.44,209DLW340,327.50,0.18,309DLW327,325.00,0.08,309DLW325,4.07,335.64
2025-03-05 09:42:34,337.50,1.02,209DLW337,340.00,0.41,209DLW340,327.50,0.25,309DLW327,325.00,0.12,309DLW325,3.99,335.7
2025-03-05 09:46:49,337.50,1.0,209DLW337,340.00,0.39,209DLW340,330.00,0.47,309DLW330,327.50,0.22,309DLW327,3.98,335.78
2025-03-05 09:51:04,337.50,1.0,209DLW337,340.00,0.4,209DLW340,330.00,0.47,309DLW330,327.50,0.21,309DLW327,3.9799999999999995,335.72
2025-03-05 09:55:20,337.50,1.04,209DLW337,340.00,0.41,209DLW340,330.00,0.47,309DLW330,327.50,0.22,309DLW327,3.9299999999999997,336.06
2025-03-05 09:59:35,337.50,1.03,209DLW337,340.00,0.42,209DLW340,330.00,0.4,309DLW330,327.50,0.18,309DLW327,3.9,336.0
2025-03-05 10:03:50,337.50,0.85,209DLW337,340.00,0.33,209DLW340,330.00,0.41,309DLW330,327.50,0.18,309DLW327,4.06,334.61
2025-03-05 10:08:05,337.50,0.87,209DLW337,340.00,0.34,209DLW340,327.50,0.28,309DLW327,325.00,0.13,309DLW325,3.88,335.31
2025-03-05 10:12:20,337.50,0.97,209DLW337,340.00,0.37,209DLW340,327.50,0.18,309DLW327,325.00,0.08,309DLW325,3.86,335.57
2025-03-05 10:16:36,337.50,0.99,209DLW337,340.00,0.39,209DLW340,327.50,0.18,309DLW327,325.00,0.08,309DLW325,3.83,335.64
2025-03-05 10:20:51,337.50,0.92,209DLW337,340.00,0.36,209DLW340,327.50,0.17,309DLW327,325.00,0.08,309DLW325,3.87,335.42
2025-03-05 10:25:06,337.50,0.89,209DLW337,340.00,0.34,209DLW340,327.50,0.2,309DLW327,325.00,0.09,309DLW325,3.84,335.44
2025-03-05 10:29:21,337.50,1.01,209DLW337,340.00,0.39,209DLW340,327.50,0.18,309DLW327,325.00,0.08,309DLW325,3.79,335.7
2025-03-05 10:33:36,337.50,0.78,209DLW337,340.00,0.3,209DLW340,327.50,0.17,309DLW327,325.00,0.08,309DLW325,4.0600000000000005,334.73
2025-03-05 10:37:51,337.50,0.82,209DLW337,340.00,0.31,209DLW340,327.50,0.3,309DLW327,325.00,0.13,309DLW325,3.89,335.04
2025-03-05 10:42:06,337.50,0.77,209DLW337,340.00,0.28,209DLW340,327.50,0.25,309DLW327,325.00,0.11,309DLW325,3.92,334.9
2025-03-05 10:46:21,337.50,0.74,209DLW337,340.00,0.27,209DLW340,327.50,0.25,309DLW327,325.00,0.12,309DLW325,3.88,334.56
2025-03-05 10:50:36,337.50,0.78,209DLW337,340.00,0.29,209DLW340,327.50,0.26,309DLW327,325.00,0.12,309DLW325,3.7699999999999996,335.02
2025-03-05 10:54:51,337.50,0.79,209DLW337,340.00,0.29,209DLW340,327.50,0.21,309DLW327,325.00,0.09,309DLW325,3.76,335.1
2025-03-05 10:59:06,337.50,0.7,209DLW337,340.00,0.27,209DLW340,330.00,0.49,309DLW330,327.50,0.22,309DLW327,3.84,334.49
2025-03-05 11:03:21,337.50,0.6,209DLW337,340.00,0.21,209DLW340,327.50,0.23,309DLW327,325.00,0.11,309DLW325,3.88,334.46
2025-03-05 11:07:37,337.50,0.65,209DLW337,340.00,0.23,209DLW340,327.50,0.28,309DLW327,325.00,0.13,309DLW325,3.8600000000000003,334.69
2025-03-05 11:11:52,337.50,0.7,209DLW337,340.00,0.25,209DLW340,327.50,0.26,309DLW327,325.00,0.12,309DLW325,3.8,334.8
2025-03-05 11:16:07,337.50,0.65,209DLW337,340.00,0.23,209DLW340,327.50,0.24,309DLW327,325.00,0.11,309DLW325,3.83,334.35
