current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-03-10 09:03:52,340.00,0.06,2AF84W340,342.50,0.01,2AF84W342,332.50,0.11,3AF84W332,330.00,0.03,3AF84W330,2.08,336.64
2025-03-10 09:07:42,340.00,0.06,2AF84W340,342.50,0.02,2AF84W342,332.50,0.06,3AF84W332,330.00,0.02,3AF84W330,1.9300000000000002,337.39
2025-03-10 09:11:31,340.00,0.21,2AF84W340,342.50,0.03,2AF84W342,335.00,0.28,3AF84W335,332.50,0.05,3AF84W332,1.87,338.35
2025-03-10 09:15:21,340.00,0.21,2AF84W340,342.50,0.02,2AF84W342,335.00,0.11,3AF84W335,332.50,0.02,3AF84W332,1.77,338.23
2025-03-10 09:19:11,340.00,0.22,2AF84W340,342.50,0.02,2AF84W342,335.00,0.1,3AF84W335,332.50,0.02,3AF84W332,2.1,339.1
2025-03-10 09:23:02,340.00,0.39,2AF84W340,342.50,0.04,2AF84W342,335.00,0.08,3AF84W335,332.50,0.02,3AF84W332,2.1799999999999997,338.77
2025-03-10 09:26:51,340.00,0.28,2AF84W340,342.50,0.05,2AF84W342,335.00,0.07,3AF84W335,332.50,0.02,3AF84W332,1.71,338.51
2025-03-10 09:30:41,340.00,0.17,2AF84W340,342.50,0.03,2AF84W342,335.00,0.11,3AF84W335,332.50,0.02,3AF84W332,1.7,338.2
2025-03-10 09:34:31,340.00,0.31,2AF84W340,342.50,0.04,2AF84W342,335.00,0.1,3AF84W335,332.50,0.03,3AF84W332,2.2,338.79
2025-03-10 09:38:21,340.00,0.21,2AF84W340,342.50,0.03,2AF84W342,335.00,0.11,3AF84W335,332.50,0.03,3AF84W332,2.22,338.77
2025-03-10 09:42:11,340.00,0.26,2AF84W340,342.50,0.04,2AF84W342,335.00,0.1,3AF84W335,332.50,0.02,3AF84W332,2.0300000000000002,338.85
2025-03-10 09:46:01,340.00,0.35,2AF84W340,342.50,0.05,2AF84W342,335.00,0.07,3AF84W335,332.50,0.02,3AF84W332,1.87,339.04
2025-03-10 09:49:51,340.00,0.22,2AF84W340,342.50,0.03,2AF84W342,335.00,0.06,3AF84W335,332.50,0.02,3AF84W332,1.92,338.86
