current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-01-31 09:03:52,337.50,0.07,2AF78W337,340.00,0.02,2AF78W340,330.00,0.29,3AF78W330,327.50,0.09,3AF78W327,3.11,330.59
2025-01-31 09:07:42,335.00,0.22,2AF78W335,337.50,0.03,2AF78W337,330.00,0.76,3AF78W330,327.50,0.27,3AF78W327,2.52,330.59
2025-01-31 09:11:32,332.50,0.65,2AF78W332,335.00,0.1,2AF78W335,330.00,0.52,3AF78W330,327.50,0.18,3AF78W327,2.25,331.79
2025-01-31 09:15:22,332.50,0.51,2AF78W332,335.00,0.12,2AF78W335,330.00,0.46,3AF78W330,327.50,0.12,3AF78W327,2.2800000000000002,331.29
2025-01-31 09:19:12,332.50,0.77,2AF78W332,335.00,0.07,2AF78W335,330.00,0.34,3AF78W330,327.50,0.07,3AF78W327,1.9100000000000001,332.39
2025-01-31 09:23:05,332.50,0.92,2AF78W332,335.00,0.13,2AF78W335,330.00,0.23,3AF78W330,327.50,0.04,3AF78W327,1.8399999999999999,332.78
2025-01-31 09:26:55,332.50,1.0,2AF78W332,335.00,0.17,2AF78W335,332.50,0.78,3AF78W332,330.00,0.18,3AF78W330,1.83,332.6
2025-01-31 09:30:45,332.50,1.11,2AF78W332,335.00,0.17,2AF78W335,332.50,0.69,3AF78W332,330.00,0.15,3AF78W330,1.84,333.13
2025-01-31 09:34:35,332.50,0.85,2AF78W332,335.00,0.2,2AF78W335,332.50,0.83,3AF78W332,330.00,0.19,3AF78W330,1.67,332.46
2025-01-31 09:38:25,332.50,1.02,2AF78W332,335.00,0.11,2AF78W335,332.50,0.72,3AF78W332,330.00,0.15,3AF78W330,1.72,332.76
2025-01-31 09:42:15,332.50,1.22,2AF78W332,335.00,0.12,2AF78W335,332.50,0.59,3AF78W332,330.00,0.12,3AF78W330,1.79,333.14
2025-01-31 09:46:05,332.50,1.12,2AF78W332,335.00,0.19,2AF78W335,332.50,0.62,3AF78W332,330.00,0.12,3AF78W330,1.7799999999999998,333.26
2025-01-31 09:49:55,332.50,1.14,2AF78W332,335.00,0.17,2AF78W335,332.50,0.6,3AF78W332,330.00,0.12,3AF78W330,1.77,333.22
2025-01-31 09:53:45,332.50,0.99,2AF78W332,335.00,0.23,2AF78W335,332.50,0.62,3AF78W332,330.00,0.12,3AF78W330,1.63,332.72
2025-01-31 09:57:35,332.50,1.3,2AF78W332,335.00,0.11,2AF78W335,332.50,0.53,3AF78W332,330.00,0.1,3AF78W330,1.72,333.23
2025-01-31 10:01:25,332.50,1.07,2AF78W332,335.00,0.22,2AF78W335,332.50,0.48,3AF78W332,330.00,0.08,3AF78W330,1.57,333.19
2025-01-31 10:05:15,332.50,0.91,2AF78W332,335.00,0.15,2AF78W335,332.50,0.57,3AF78W332,330.00,0.09,3AF78W330,1.54,332.93
2025-01-31 10:09:05,332.50,1.1,2AF78W332,335.00,0.12,2AF78W335,332.50,0.57,3AF78W332,330.00,0.1,3AF78W330,1.6099999999999999,333.14
2025-01-31 10:12:55,332.50,1.11,2AF78W332,335.00,0.16,2AF78W335,332.50,0.51,3AF78W332,330.00,0.09,3AF78W330,1.57,332.84
2025-01-31 10:16:45,332.50,1.21,2AF78W332,335.00,0.14,2AF78W335,332.50,0.49,3AF78W332,330.00,0.09,3AF78W330,1.6600000000000001,333.26
2025-01-31 10:20:35,332.50,1.31,2AF78W332,335.00,0.19,2AF78W335,332.50,0.36,3AF78W332,330.00,0.06,3AF78W330,1.69,333.43
2025-01-31 10:24:24,332.50,1.28,2AF78W332,335.00,0.19,2AF78W335,332.50,0.37,3AF78W332,330.00,0.06,3AF78W330,1.5899999999999999,333.39
2025-01-31 10:28:14,332.50,1.18,2AF78W332,335.00,0.15,2AF78W335,332.50,0.42,3AF78W332,330.00,0.07,3AF78W330,1.54,332.81
2025-01-31 10:32:04,332.50,0.95,2AF78W332,335.00,0.1,2AF78W335,332.50,0.57,3AF78W332,330.00,0.1,3AF78W330,1.48,332.79
2025-01-31 10:35:54,332.50,0.77,2AF78W332,335.00,0.09,2AF78W335,332.50,0.67,3AF78W332,330.00,0.11,3AF78W330,1.44,332.72
