current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-01-14 09:03:51,위클리C 2501W3 335.0,1.07,209DEW335,위클리C 2501W3 337.5,0.56,209DEW337,위클리P 2501W3 322.5,0.34,309DEW322,위클리P 2501W3 310.0,0.02,309DEW310,5.17,331.67
2025-01-14 09:07:42,위클리C 2501W3 335.0,0.98,209DEW335,위클리C 2501W3 347.5,0.02,209DEW347,위클리P 2501W3 322.5,0.36,309DEW322,위클리P 2501W3 310.0,0.02,309DEW310,4.95,331.47
2025-01-14 09:11:32,위클리C 2501W3 335.0,0.87,209DEW335,위클리C 2501W3 337.5,0.41,209DEW337,위클리P 2501W3 322.5,0.33,309DEW322,위클리P 2501W3 315.0,0.06,309DEW315,4.99,331.33
2025-01-14 09:15:22,위클리C 2501W3 335.0,0.78,209DEW335,위클리C 2501W3 337.5,0.37,209DEW337,위클리P 2501W3 322.5,0.32,309DEW322,위클리P 2501W3 315.0,0.06,309DEW315,4.970000000000001,331.17
2025-01-14 09:19:12,위클리C 2501W3 335.0,0.85,209DEW335,위클리C 2501W3 337.5,0.4,209DEW337,위클리P 2501W3 322.5,0.41,309DEW322,위클리P 2501W3 315.0,0.06,309DEW315,4.9,331.14
2025-01-14 09:23:02,위클리C 2501W3 335.0,0.8,209DEW335,위클리C 2501W3 337.5,0.37,209DEW337,위클리P 2501W3 322.5,0.35,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.88,330.92
2025-01-14 09:26:52,위클리C 2501W3 335.0,0.8,209DEW335,위클리C 2501W3 337.5,0.38,209DEW337,위클리P 2501W3 322.5,0.38,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.85,331.03
2025-01-14 09:30:42,위클리C 2501W3 335.0,0.89,209DEW335,위클리C 2501W3 337.5,0.42,209DEW337,위클리P 2501W3 322.5,0.36,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.78,331.44
2025-01-14 09:34:31,위클리C 2501W3 335.0,0.97,209DEW335,위클리C 2501W3 337.5,0.46,209DEW337,위클리P 2501W3 322.5,0.27,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.76,331.76
2025-01-14 09:38:21,위클리C 2501W3 335.0,0.86,209DEW335,위클리C 2501W3 337.5,0.4,209DEW337,위클리P 2501W3 322.5,0.29,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.699999999999999,331.55
2025-01-14 09:42:11,위클리C 2501W3 335.0,1.0,209DEW335,위클리C 2501W3 337.5,0.47,209DEW337,위클리P 2501W3 322.5,0.28,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.72,331.76
2025-01-14 09:46:01,위클리C 2501W3 335.0,0.93,209DEW335,위클리C 2501W3 337.5,0.44,209DEW337,위클리P 2501W3 322.5,0.26,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.75,331.42
2025-01-14 09:49:51,위클리C 2501W3 335.0,0.84,209DEW335,위클리C 2501W3 337.5,0.39,209DEW337,위클리P 2501W3 322.5,0.28,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.73,331.45
2025-01-14 09:53:41,위클리C 2501W3 335.0,0.88,209DEW335,위클리C 2501W3 337.5,0.41,209DEW337,위클리P 2501W3 322.5,0.27,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.73,331.32
2025-01-14 09:57:31,위클리C 2501W3 335.0,0.8,209DEW335,위클리C 2501W3 337.5,0.36,209DEW337,위클리P 2501W3 322.5,0.29,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.789999999999999,331.19
2025-01-14 10:01:21,위클리C 2501W3 335.0,0.69,209DEW335,위클리C 2501W3 337.5,0.3,209DEW337,위클리P 2501W3 322.5,0.34,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.76,330.59
2025-01-14 10:05:11,위클리C 2501W3 335.0,0.64,209DEW335,위클리C 2501W3 337.5,0.28,209DEW337,위클리P 2501W3 322.5,0.39,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.720000000000001,330.27
2025-01-14 10:09:01,위클리C 2501W3 335.0,0.63,209DEW335,위클리C 2501W3 337.5,0.28,209DEW337,위클리P 2501W3 322.5,0.39,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.72,330.46
2025-01-14 10:12:51,위클리C 2501W3 335.0,0.57,209DEW335,위클리C 2501W3 337.5,0.25,209DEW337,위클리P 2501W3 322.5,0.4,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.71,329.99
2025-01-14 10:16:41,위클리C 2501W3 335.0,0.58,209DEW335,위클리C 2501W3 337.5,0.24,209DEW337,위클리P 2501W3 322.5,0.44,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.69,330.12
2025-01-14 10:20:31,위클리C 2501W3 335.0,0.54,209DEW335,위클리C 2501W3 337.5,0.23,209DEW337,위클리P 2501W3 322.5,0.45,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.66,330.06
2025-01-14 10:24:21,위클리C 2501W3 335.0,0.46,209DEW335,위클리C 2501W3 337.5,0.19,209DEW337,위클리P 2501W3 322.5,0.46,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.789999999999999,329.57
2025-01-14 10:28:11,위클리C 2501W3 335.0,0.5,209DEW335,위클리C 2501W3 337.5,0.21,209DEW337,위클리P 2501W3 322.5,0.53,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.6899999999999995,329.81
2025-01-14 10:32:01,위클리C 2501W3 335.0,0.53,209DEW335,위클리C 2501W3 337.5,0.22,209DEW337,위클리P 2501W3 322.5,0.47,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.68,329.81
2025-01-14 10:35:50,위클리C 2501W3 335.0,0.5,209DEW335,위클리C 2501W3 337.5,0.2,209DEW337,위클리P 2501W3 322.5,0.46,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.640000000000001,329.82
2025-01-14 10:39:40,위클리C 2501W3 335.0,0.52,209DEW335,위클리C 2501W3 337.5,0.22,209DEW337,위클리P 2501W3 322.5,0.42,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.62,329.86
2025-01-14 10:43:30,위클리C 2501W3 335.0,0.52,209DEW335,위클리C 2501W3 337.5,0.21,209DEW337,위클리P 2501W3 322.5,0.41,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.65,329.47
2025-01-14 10:47:20,위클리C 2501W3 335.0,0.42,209DEW335,위클리C 2501W3 340.0,0.07,209DEW340,위클리P 2501W3 322.5,0.52,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.67,329.4
2025-01-14 10:51:10,위클리C 2501W3 335.0,0.44,209DEW335,위클리C 2501W3 340.0,0.07,209DEW340,위클리P 2501W3 322.5,0.5,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.7,329.24
2025-01-14 10:55:00,위클리C 2501W3 335.0,0.42,209DEW335,위클리C 2501W3 340.0,0.07,209DEW340,위클리P 2501W3 322.5,0.51,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.64,329.47
2025-01-14 10:58:50,위클리C 2501W3 335.0,0.43,209DEW335,위클리C 2501W3 340.0,0.06,209DEW340,위클리P 2501W3 322.5,0.49,309DEW322,위클리P 2501W3 302.5,0.01,309DEW302,4.6499999999999995,329.48
