current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-04 09:04:11,330.00,1.53,209DHW330,337.50,0.12,209DHW337,315.00,0.1,309DHW315,307.50,0.03,309DHW307,4.71,328.52
2025-02-04 09:08:20,330.00,1.39,209DHW330,337.50,0.11,209DHW337,315.00,0.11,309DHW315,307.50,0.03,309DHW307,4.58,328.25
2025-02-04 09:12:29,330.00,1.72,209DHW330,337.50,0.12,209DHW337,322.50,0.55,309DHW322,315.00,0.09,309DHW315,4.41,329.24
2025-02-04 09:16:38,330.00,2.19,209DHW330,335.00,0.47,209DHW335,320.00,0.2,309DHW320,315.00,0.06,309DHW315,4.5,330.34
2025-02-04 09:20:47,330.00,2.28,209DHW330,337.50,0.21,209DHW337,320.00,0.16,309DHW320,315.00,0.05,309DHW315,4.45,329.98
2025-02-04 09:24:56,330.00,2.27,209DHW330,335.00,0.52,209DHW335,320.00,0.19,309DHW320,315.00,0.05,309DHW315,4.43,330.45
2025-02-04 09:29:05,330.00,2.56,209DHW330,337.50,0.29,209DHW337,320.00,0.16,309DHW320,315.00,0.05,309DHW315,4.46,330.6
2025-02-04 09:33:14,330.00,2.83,209DHW330,337.50,0.25,209DHW337,325.00,0.54,309DHW325,315.00,0.05,309DHW315,4.5600000000000005,331.26
2025-02-04 09:37:23,330.00,3.11,209DHW330,337.50,0.36,209DHW337,325.00,0.5,309DHW325,315.00,0.04,309DHW315,4.58,331.42
2025-02-04 09:41:32,330.00,3.34,209DHW330,340.00,0.19,209DHW340,325.00,0.47,309DHW325,320.00,0.14,309DHW320,4.6,331.48
2025-02-04 09:45:40,330.00,3.3,209DHW330,340.00,0.16,209DHW340,325.00,0.47,309DHW325,320.00,0.13,309DHW320,4.5,331.56
2025-02-04 09:49:49,330.00,3.21,209DHW330,340.00,0.15,209DHW340,325.00,0.49,309DHW325,320.00,0.15,309DHW320,4.46,331.43
2025-02-04 09:53:58,330.00,3.24,209DHW330,340.00,0.14,209DHW340,325.00,0.48,309DHW325,320.00,0.15,309DHW320,4.48,331.68
2025-02-04 09:58:07,330.00,3.71,209DHW330,340.00,0.19,209DHW340,325.00,0.42,309DHW325,320.00,0.13,309DHW320,4.49,332.23
2025-02-04 10:02:15,330.00,3.55,209DHW330,340.00,0.19,209DHW340,325.00,0.39,309DHW325,320.00,0.11,309DHW320,4.46,331.81
2025-02-04 10:06:24,330.00,3.36,209DHW330,337.50,0.45,209DHW337,325.00,0.41,309DHW325,320.00,0.12,309DHW320,4.45,331.9
2025-02-04 10:10:33,337.50,0.44,209DHW337,340.00,0.17,209DHW340,325.00,0.4,309DHW325,320.00,0.12,309DHW320,4.3999999999999995,331.92
2025-02-04 10:14:42,337.50,0.46,209DHW337,340.00,0.17,209DHW340,325.00,0.39,309DHW325,320.00,0.12,309DHW320,4.48,332.37
2025-02-04 10:18:51,330.00,3.98,209DHW330,337.50,0.57,209DHW337,325.00,0.35,309DHW325,320.00,0.11,309DHW320,4.48,332.35
2025-02-04 10:22:59,330.00,3.89,209DHW330,337.50,0.53,209DHW337,325.00,0.35,309DHW325,320.00,0.11,309DHW320,4.460000000000001,332.23
2025-02-04 10:27:08,330.00,3.85,209DHW330,337.50,0.49,209DHW337,325.00,0.37,309DHW325,320.00,0.11,309DHW320,4.48,332.31
2025-02-04 10:31:17,330.00,3.6,209DHW330,337.50,0.48,209DHW337,325.00,0.38,309DHW325,320.00,0.12,309DHW320,4.48,332.04
2025-02-04 10:35:25,330.00,3.36,209DHW330,340.00,0.15,209DHW340,325.00,0.43,309DHW325,320.00,0.13,309DHW320,4.4399999999999995,331.47
2025-02-04 10:39:35,337.50,0.36,209DHW337,340.00,0.13,209DHW340,325.00,0.43,309DHW325,320.00,0.13,309DHW320,4.73,331.12
2025-02-04 10:43:44,337.50,0.4,209DHW337,340.00,0.15,209DHW340,325.00,0.43,309DHW325,320.00,0.13,309DHW320,4.71,331.2
2025-02-04 10:47:52,337.50,0.32,209DHW337,340.00,0.12,209DHW340,325.00,0.47,309DHW325,320.00,0.13,309DHW320,4.68,331.15
2025-02-04 10:52:01,337.50,0.31,209DHW337,340.00,0.1,209DHW340,325.00,0.47,309DHW325,320.00,0.13,309DHW320,4.5600000000000005,330.74
2025-02-04 10:56:10,337.50,0.29,209DHW337,340.00,0.11,209DHW340,325.00,0.46,309DHW325,320.00,0.13,309DHW320,4.58,330.97
2025-02-04 11:00:20,337.50,0.36,209DHW337,340.00,0.13,209DHW340,325.00,0.43,309DHW325,320.00,0.13,309DHW320,4.6,331.16
