current_time,ce1_name,ce1_ltp,ce1_token,ce2_name,ce2_ltp,ce2_token,pe1_name,pe1_ltp,pe1_token,pe2_name,pe2_ltp,pe2_token,straddle_price,underlying_ltp
2025-02-12 09:03:45,337.50,1.8,2AF81W337,342.50,0.51,2AF81W342,337.50,3.97,3AF81W337,332.50,1.4,3AF81W332,6.67,335.41
2025-02-12 09:07:29,337.50,1.86,2AF81W337,342.50,0.53,2AF81W342,337.50,3.9,3AF81W337,332.50,1.61,3AF81W332,5.68,335.24
2025-02-12 09:11:12,337.50,1.76,2AF81W337,342.50,0.46,2AF81W342,337.50,4.13,3AF81W337,332.50,1.7,3AF81W332,5.5,334.73
2025-02-12 09:14:56,337.50,1.5,2AF81W337,342.50,0.45,2AF81W342,337.50,4.5,3AF81W337,332.50,1.92,3AF81W332,5.4399999999999995,334.76
2025-02-12 09:18:40,337.50,1.7,2AF81W337,340.00,1.02,2AF81W340,337.50,4.5,3AF81W337,332.50,1.8,3AF81W332,5.55,335.36
2025-02-12 09:22:24,337.50,1.7,2AF81W337,340.00,0.94,2AF81W340,337.50,4.1,3AF81W337,332.50,1.6,3AF81W332,5.6,335.27
2025-02-12 09:26:07,337.50,1.7,2AF81W337,340.00,0.99,2AF81W340,337.50,3.9,3AF81W337,332.50,1.61,3AF81W332,5.38,335.63
2025-02-12 09:29:51,337.50,1.85,2AF81W337,340.00,1.1,2AF81W340,337.50,3.9,3AF81W337,332.50,1.51,3AF81W332,5.35,335.91
2025-02-12 09:33:35,337.50,1.85,2AF81W337,340.00,1.12,2AF81W340,337.50,3.9,3AF81W337,332.50,1.43,3AF81W332,5.35,335.92
2025-02-12 09:37:19,337.50,1.85,2AF81W337,340.00,1.09,2AF81W340,337.50,3.9,3AF81W337,332.50,1.41,3AF81W332,5.5600000000000005,335.9
2025-02-12 09:41:02,337.50,2.04,2AF81W337,340.00,1.13,2AF81W340,337.50,3.5,3AF81W337,332.50,1.37,3AF81W332,5.5600000000000005,335.99
2025-02-12 09:44:46,337.50,2.04,2AF81W337,340.00,1.23,2AF81W340,337.50,3.49,3AF81W337,332.50,1.35,3AF81W332,5.35,336.34
2025-02-12 09:48:29,337.50,2.04,2AF81W337,340.00,1.25,2AF81W340,337.50,3.26,3AF81W337,332.50,1.3,3AF81W332,5.3,336.41
2025-02-12 09:52:13,337.50,2.04,2AF81W337,340.00,1.08,2AF81W340,337.50,3.37,3AF81W337,332.50,1.26,3AF81W332,5.6,335.9
2025-02-12 09:55:57,337.50,2.04,2AF81W337,340.00,1.07,2AF81W340,337.50,3.52,3AF81W337,332.50,1.36,3AF81W332,5.6,335.85
2025-02-12 09:59:40,337.50,2.04,2AF81W337,340.00,1.06,2AF81W340,337.50,3.45,3AF81W337,332.50,1.37,3AF81W332,5.55,335.79
2025-02-12 10:03:25,337.50,2.04,2AF81W337,340.00,1.06,2AF81W340,337.50,3.48,3AF81W337,332.50,1.39,3AF81W332,5.529999999999999,336.05
2025-02-12 10:07:08,337.50,1.95,2AF81W337,340.00,1.03,2AF81W340,337.50,3.48,3AF81W337,332.50,1.37,3AF81W332,5.38,335.8
2025-02-12 10:10:52,337.50,1.86,2AF81W337,340.00,1.03,2AF81W340,337.50,3.56,3AF81W337,332.50,1.45,3AF81W332,5.4,335.89
2025-02-12 10:14:35,337.50,1.86,2AF81W337,340.00,1.12,2AF81W340,337.50,3.45,3AF81W337,332.50,1.4,3AF81W332,5.5,336.11
2025-02-12 10:18:19,337.50,2.05,2AF81W337,340.00,1.21,2AF81W340,337.50,3.45,3AF81W337,332.50,1.3,3AF81W332,5.5,336.26
2025-02-12 10:22:02,337.50,2.0,2AF81W337,340.00,1.07,2AF81W340,337.50,3.45,3AF81W337,332.50,1.24,3AF81W332,5.47,336.25
2025-02-12 10:25:46,337.50,1.95,2AF81W337,340.00,1.07,2AF81W340,337.50,3.4,3AF81W337,332.50,1.33,3AF81W332,5.35,336.37
2025-02-12 10:29:30,337.50,2.23,2AF81W337,340.00,1.21,2AF81W340,337.50,3.3,3AF81W337,332.50,1.24,3AF81W332,5.529999999999999,336.52
2025-02-12 10:33:13,337.50,2.23,2AF81W337,340.00,1.3,2AF81W340,337.50,3.3,3AF81W337,332.50,1.19,3AF81W332,5.279999999999999,336.5
2025-02-12 10:36:55,337.50,2.34,2AF81W337,340.00,1.36,2AF81W340,337.50,3.0,3AF81W337,332.50,1.12,3AF81W332,5.27,337.06
2025-02-12 10:40:38,337.50,2.4,2AF81W337,340.00,1.4,2AF81W340,337.50,2.76,3AF81W337,332.50,1.09,3AF81W332,5.16,337.02
2025-02-12 10:44:22,337.50,2.4,2AF81W337,340.00,1.4,2AF81W340,337.50,2.89,3AF81W337,332.50,1.03,3AF81W332,5.1899999999999995,337.12
2025-02-12 10:48:05,337.50,2.4,2AF81W337,340.00,1.4,2AF81W340,337.50,2.91,3AF81W337,332.50,1.08,3AF81W332,5.17,337.01
2025-02-12 10:51:49,337.50,2.4,2AF81W337,340.00,1.45,2AF81W340,337.50,2.76,3AF81W337,332.50,1.04,3AF81W332,5.279999999999999,337.26
2025-02-12 10:55:32,337.50,2.45,2AF81W337,340.00,1.35,2AF81W340,337.50,2.86,3AF81W337,332.50,1.04,3AF81W332,5.3100000000000005,336.83
2025-02-12 10:59:15,337.50,2.45,2AF81W337,340.00,1.29,2AF81W340,337.50,2.88,3AF81W337,332.50,1.09,3AF81W332,5.390000000000001,336.69
2025-02-12 11:02:59,337.50,2.45,2AF81W337,340.00,1.29,2AF81W340,337.50,2.94,3AF81W337,332.50,1.09,3AF81W332,5.390000000000001,336.96
2025-02-12 11:06:43,337.50,2.45,2AF81W337,340.00,1.3,2AF81W340,337.50,2.94,3AF81W337,332.50,1.09,3AF81W332,5.390000000000001,336.76
2025-02-12 11:10:26,337.50,2.45,2AF81W337,340.00,1.28,2AF81W340,337.50,2.94,3AF81W337,332.50,1.05,3AF81W332,5.390000000000001,336.87
2025-02-12 11:14:09,337.50,2.45,2AF81W337,340.00,1.41,2AF81W340,337.50,2.94,3AF81W337,332.50,1.05,3AF81W332,5.15,337.11
2025-02-12 11:17:53,337.50,2.45,2AF81W337,340.00,1.44,2AF81W340,337.50,2.7,3AF81W337,332.50,1.05,3AF81W332,5.24,337.09
2025-02-12 11:21:36,337.50,2.45,2AF81W337,340.00,1.46,2AF81W340,337.50,2.79,3AF81W337,332.50,1.05,3AF81W332,5.11,337.31
2025-02-12 11:25:20,337.50,2.64,2AF81W337,340.00,1.49,2AF81W340,337.50,2.61,3AF81W337,332.50,0.98,3AF81W332,5.25,337.42
2025-02-12 11:29:03,337.50,2.64,2AF81W337,342.50,0.71,2AF81W342,337.50,2.61,3AF81W337,332.50,0.95,3AF81W332,5.4399999999999995,337.06
2025-02-12 11:32:47,337.50,2.64,2AF81W337,342.50,0.68,2AF81W342,337.50,2.79,3AF81W337,332.50,0.98,3AF81W332,5.42,337.06
2025-02-12 11:36:30,337.50,2.64,2AF81W337,342.50,0.68,2AF81W342,337.50,2.78,3AF81W337,332.50,0.98,3AF81W332,5.42,337.2
2025-02-12 11:40:14,337.50,2.31,2AF81W337,342.50,0.66,2AF81W342,337.50,2.78,3AF81W337,332.50,1.09,3AF81W332,5.09,336.98
2025-02-12 11:43:57,337.50,2.31,2AF81W337,340.00,1.33,2AF81W340,337.50,2.78,3AF81W337,332.50,1.08,3AF81W332,5.09,336.99
2025-02-12 11:47:41,337.50,2.33,2AF81W337,340.00,1.31,2AF81W340,337.50,2.78,3AF81W337,332.50,1.08,3AF81W332,5.1,336.84
2025-02-12 11:51:24,337.50,2.4,2AF81W337,340.00,1.34,2AF81W340,337.50,2.78,3AF81W337,332.50,1.08,3AF81W332,5.18,336.9
2025-02-12 11:55:08,337.50,2.4,2AF81W337,340.00,1.28,2AF81W340,337.50,2.78,3AF81W337,332.50,1.04,3AF81W332,5.18,336.82
2025-02-12 11:58:51,337.50,2.21,2AF81W337,340.00,1.27,2AF81W340,337.50,2.78,3AF81W337,332.50,1.08,3AF81W332,4.99,336.64
2025-02-12 12:02:35,337.50,2.14,2AF81W337,340.00,1.21,2AF81W340,332.50,1.08,3AF81W332,330.00,0.68,3AF81W330,4.92,336.75
2025-02-12 12:06:19,337.50,2.14,2AF81W337,340.00,1.21,2AF81W340,332.50,1.15,3AF81W332,330.00,0.69,3AF81W330,4.92,336.79
2025-02-12 12:10:02,337.50,2.14,2AF81W337,340.00,1.19,2AF81W340,332.50,1.1,3AF81W332,330.00,0.66,3AF81W330,4.91,336.73
2025-02-12 12:13:46,337.50,2.12,2AF81W337,342.50,0.6,2AF81W342,332.50,1.1,3AF81W332,330.00,0.66,3AF81W330,5.16,336.48
2025-02-12 12:17:30,337.50,2.12,2AF81W337,342.50,0.63,2AF81W342,332.50,1.15,3AF81W332,330.00,0.66,3AF81W330,5.16,336.75
2025-02-12 12:21:13,337.50,2.12,2AF81W337,342.50,0.63,2AF81W342,332.50,1.08,3AF81W332,330.00,0.65,3AF81W330,5.0600000000000005,336.74
2025-02-12 12:24:57,337.50,2.12,2AF81W337,342.50,0.64,2AF81W342,332.50,1.08,3AF81W332,330.00,0.65,3AF81W330,5.0600000000000005,336.7
2025-02-12 12:28:41,337.50,2.01,2AF81W337,342.50,0.57,2AF81W342,332.50,1.2,3AF81W332,330.00,0.65,3AF81W330,4.949999999999999,336.37
2025-02-12 12:32:24,337.50,2.01,2AF81W337,342.50,0.57,2AF81W342,332.50,1.25,3AF81W332,330.00,0.71,3AF81W330,5.08,336.45
2025-02-12 12:36:08,337.50,2.01,2AF81W337,342.50,0.56,2AF81W342,332.50,1.21,3AF81W332,330.00,0.71,3AF81W330,5.16,336.28
2025-02-12 12:39:51,337.50,2.01,2AF81W337,342.50,0.6,2AF81W342,332.50,1.21,3AF81W332,330.00,0.71,3AF81W330,4.949999999999999,336.49
2025-02-12 12:43:35,337.50,2.01,2AF81W337,342.50,0.65,2AF81W342,332.50,1.11,3AF81W332,330.00,0.63,3AF81W330,4.88,336.76
2025-02-12 12:47:18,337.50,2.01,2AF81W337,342.50,0.65,2AF81W342,332.50,1.05,3AF81W332,330.00,0.61,3AF81W330,4.85,336.91
2025-02-12 12:51:01,337.50,2.01,2AF81W337,342.50,0.65,2AF81W342,337.50,2.84,3AF81W337,332.50,1.02,3AF81W332,4.85,336.91
2025-02-12 12:54:44,337.50,2.01,2AF81W337,342.50,0.67,2AF81W342,337.50,2.84,3AF81W337,332.50,1.06,3AF81W332,4.82,337.0
2025-02-12 12:58:27,337.50,2.01,2AF81W337,342.50,0.67,2AF81W342,332.50,1.06,3AF81W332,330.00,0.63,3AF81W330,4.82,336.92
2025-02-12 13:02:10,337.50,2.01,2AF81W337,342.50,0.67,2AF81W342,332.50,1.06,3AF81W332,330.00,0.6,3AF81W330,4.81,337.0
2025-02-12 13:05:53,337.50,2.01,2AF81W337,342.50,0.64,2AF81W342,332.50,1.04,3AF81W332,330.00,0.6,3AF81W330,4.81,336.73
2025-02-12 13:09:35,337.50,2.01,2AF81W337,342.50,0.62,2AF81W342,332.50,1.04,3AF81W332,330.00,0.65,3AF81W330,5.01,336.63
2025-02-12 13:13:18,337.50,2.01,2AF81W337,342.50,0.62,2AF81W342,332.50,1.04,3AF81W332,330.00,0.64,3AF81W330,4.96,336.66
